Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,4,4,28.65,69.78,Shipping on time,0,44,Men's Footwear,Bayamón,Puerto Rico,XXXXXXXXX,Tana,17306,Mitchell,XXXXXXXXX,Corporate,PR,2989 Sample Street,901,44,Footwear,10.05575446,58.95057552,USCA,Jakarta,Malasia,17306,8/1/2018 08:41,90871,403,4,0.05,194186,79.99,0.377,1,75.99,79.99,28.65,West of USA,IL,PAYMENT_REVIEW,,403,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,79.99,0,8/5/2018 08:41,Standard Class
PAYMENT,2,3,17.89,83.48,Advance shipping,0,44,Men's Footwear,Bronx,EE. UU.,XXXXXXXXX,Thomas,2275,Mitchell,XXXXXXXXX,Consumer,NJ,9444 Sample Street,79549,44,Footwear,32.57459828,-135.50428988,Europe,Cairo,Kenia,2275,8/1/2018 22:55,90872,1360,5.6,0.08,194187,69.99,0.2778,1,64.39,69.99,17.89,Eastern Europe,GA,ON_HOLD,,1360,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,8/3/2018 22:55,Second Class
TRANSFER,0,1,-1.33,59.14,Advance shipping,0,3,Accessories,Carolina,EE. UU.,XXXXXXXXX,Richard,7596,Anderson,XXXXXXXXX,Home Office,NC,3932 Sample Street,69361,3,Apparel,62.46922866,162.63694906,LATAM,Dubai,Finlandia,7596,8/1/2018 22:02,90873,502,3.5,0.1,194188,34.99,-0.0211,2,62.98,69.98,-1.33,Central America,GA,CLOSED,,502,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,8/1/2018 22:02,Same Day
CASH,3,2,22.6,229.51,Late delivery,1,73,Shop By Sport,Houston,EE. UU.,XXXXXXXXX,Mary,1878,Robinson,XXXXXXXXX,Corporate,CA,3219 Sample Street,80953,73,Fan Shop,65.87013692,-118.01221508,Pacific Asia,Casablanca,Guatemala,1878,8/1/2018 00:14,90874,1360,0,0,194189,49.99,0.113,4,199.96,199.96,22.6,Oceania,NC,CLOSED,34940,1360,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,49.99,0,8/4/2018 00:14,First Class
DEBIT,5,4,8.22,233.2,Late delivery,1,22,Camping & Hiking,Carolina,Puerto Rico,XXXXXXXXX,Jennifer,4613,Hernandez,XXXXXXXXX,Home Office,PR,1213 Sample Street,939,22,Outdoors,-25.14468311,36.29426995,LATAM,Dhaka,Ecuador,4613,8/1/2018 23:18,90875,403,19.5,0.15,194190,129.99,0.0372,2,220.98,259.98,8.22,Caribbean,CO,PENDING,,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,8/6/2018 23:18,Standard Class
TRANSFER,3,2,3.82,95.33,Late delivery,1,22,Fishing,New York,EE. UU.,XXXXXXXXX,Timothy,7588,Tate,XXXXXXXXX,Consumer,NJ,3305 Sample Street,40387,22,Outdoors,40.72062847,-78.65955024,Europe,Ho Chi Minh City,Sri Lanka,7588,8/1/2018 19:37,90876,191,0,0,194191,89.99,0.0425,1,89.99,89.99,3.82,Eastern Europe,NY,PENDING,75263,191,22,,http://images.acmesports.sports/Fishing,Fishing,89.99,0,8/4/2018 19:37,First Class
TRANSFER,3,1,8.76,622.35,Late delivery,1,73,Water Sports,Bayamón,Puerto Rico,XXXXXXXXX,Patricia,7582,King,XXXXXXXXX,Consumer,PR,5645 Sample Street,904,73,Fan Shop,-17.33870918,5.71774877,Europe,San Francisco,Suecia,7582,8/1/2018 19:19,90877,810,20,0.08,194192,249.99,0.0127,3,689.97,749.97,8.76,Central Asia,MA,CANCELED,,810,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,8/4/2018 19:19,Same Day
PAYMENT,3,1,13.39,139.41,Late delivery,1,3,Accessories,Carolina,Puerto Rico,XXXXXXXXX,Arthur,16317,Wright,XXXXXXXXX,Home Office,PR,6957 Sample Street,910,3,Apparel,-4.45486701,-55.80473366,Europe,Warsaw,Jamaica,16317,8/1/2018 09:16,90878,191,3,0.1,194193,29.99,0.124,4,107.96,119.96,13.39,Central Asia,IL,ON_HOLD,45984,191,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,8/4/2018 09:16,Same Day
TRANSFER,4,1,20.7,165.41,Late delivery,1,22,Camping & Hiking,Carolina,EE. UU.,XXXXXXXXX,Eric,2448,Martinez,XXXXXXXXX,Corporate,NJ,1002 Sample Street,96529,22,Outdoors,31.3766524,-165.0574719,Pacific Asia,Santo Domingo,Uganda,2448,8/1/2018 06:53,90879,1360,0,0,194194,79.99,0.1294,2,159.98,159.98,20.7,West Asia,MA,PROCESSING,,1360,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,8/5/2018 06:53,Same Day
TRANSFER,3,3,-3.27,69.46,Shipping on time,0,44,Men's Footwear,Carolina,Puerto Rico,XXXXXXXXX,Joseph,18083,Jones,XXXXXXXXX,Corporate,PR,8748 Sample Street,973,44,Footwear,17.30516112,-94.42221434,Pacific Asia,Berlin,Suecia,18083,8/1/2018 23:20,90880,365,7,0.1,194195,69.99,-0.0519,1,62.99,69.99,-3.27,Eastern Asia,MA,PROCESSING,44043,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,8/4/2018 23:20,Second Class
PAYMENT,5,4,11.26,26.37,Late delivery,1,3,Accessories,San Diego,EE. UU.,XXXXXXXXX,Paul,14764,Mitchell,XXXXXXXXX,Home Office,PA,9830 Sample Street,45228,3,Apparel,15.85071317,0.85277704,Pacific Asia,Taipei,Emiratos Árabes,14764,8/1/2018 14:41,90881,403,3.6,0.12,194196,29.99,0.4268,1,26.39,29.99,11.26,West Asia,OH,SUSPECTED_FRAUD,90603,403,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,8/6/2018 14:41,Standard Class
TRANSFER,0,1,-2.97,201.86,Advance shipping,0,73,Shop By Sport,Houston,EE. UU.,XXXXXXXXX,Paul,1844,Maldonado,XXXXXXXXX,Home Office,MI,3058 Sample Street,31131,73,Fan Shop,-28.17372358,-68.65869422,Europe,San Francisco,Chile,1844,8/1/2018 18:51,90882,1360,7.5,0.15,194197,49.99,-0.0175,4,169.97,199.96,-2.97,Eastern Europe,WA,SUSPECTED_FRAUD,,1360,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,49.99,0,8/1/2018 18:51,Same Day
DEBIT,3,3,76.12,242.26,Shipping on time,0,3,Women's Apparel,Carolina,Puerto Rico,XXXXXXXXX,Ethan,4728,Gonzalez,XXXXXXXXX,Home Office,PR,9800 Sample Street,956,3,Apparel,-47.55596459,0.12234587,LATAM,Jakarta,República Dominicana,4728,8/1/2018 17:32,90883,191,2.5,0.05,194198,49.99,0.4007,4,189.96,199.96,76.12,Caribbean,IL,CANCELED,72394,191,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,49.99,0,8/4/2018 17:32,Second Class
CASH,2,1,29.32,128.13,Late delivery,1,73,Sporting Goods,Philadelphia,EE. UU.,XXXXXXXXX,Mark,6273,Hernandez,XXXXXXXXX,Home Office,WA,2147 Sample Street,33481,73,Fan Shop,-41.75120721,105.61594368,USCA,Algiers,Australia,6273,8/1/2018 04:16,90884,502,0,0,194199,49.99,0.2933,2,99.98,99.98,29.32,East of USA,,COMPLETE,60902,502,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,49.99,0,8/3/2018 04:16,Same Day
DEBIT,3,3,16.31,47.38,Shipping on time,0,3,Accessories,Bayamón,Puerto Rico,XXXXXXXXX,Andrew,2933,Rodriguez,XXXXXXXXX,Corporate,PR,4963 Sample Street,972,3,Apparel,7.45436413,-156.56224922,Europe,Dhaka,Reino Unido,2933,8/1/2018 14:09,90885,191,7.5,0.25,194200,29.99,0.3627,2,44.98,59.98,16.31,Southern Europe,CO,SUSPECTED_FRAUD,,191,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,8/4/2018 14:09,Second Class
TRANSFER,3,3,-3.53,1226.01,Shipping on time,0,2,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Justin,17255,Wright,XXXXXXXXX,Home Office,PR,2481 Sample Street,952,2,Fitness,-21.82242952,-34.01802322,LATAM,Casablanca,Grecia,17255,8/1/2018 09:51,90886,191,96,0.16,194201,599.99,-0.0035,2,1007.98,1199.98,-3.53,Caribbean,,COMPLETE,,191,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,599.99,0,8/4/2018 09:51,Second Class
CASH,5,3,20.23,378.2,Late delivery,1,44,Men's Footwear,Arecibo,EE. UU.,XXXXXXXXX,Benjamin,9967,Roberts,XXXXXXXXX,Consumer,CA,5152 Sample Street,43707,44,Footwear,23.93020638,51.01786547,USCA,Amsterdam,Argelia,9967,8/1/2018 09:02,90887,365,16,0.16,194202,99.99,0.0602,4,335.97,399.96,20.23,East of USA,NY,ON_HOLD,,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,99.99,0,8/6/2018 09:02,Second Class
DEBIT,4,4,22.73,226.65,Shipping on time,0,22,Fishing,Ponce,Puerto Rico,XXXXXXXXX,Jeffrey,1870,Hendricks,XXXXXXXXX,Consumer,PR,3727 Sample Street,982,22,Outdoors,41.37386997,157.45353121,Europe,Cairo,Costa Rica,1870,8/1/2018 10:17,90888,810,0,0,194203,89.99,0.1263,2,179.98,179.98,22.73,Southern Europe,AZ,SUSPECTED_FRAUD,85547,810,22,,http://images.acmesports.sports/Fishing,Fishing,89.99,0,8/5/2018 10:17,Standard Class
PAYMENT,2,2,38.32,119.09,Shipping on time,0,22,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Thomas,20694,Baker,XXXXXXXXX,Consumer,MI,2588 Sample Street,34249,22,Outdoors,54.82332372,26.89668388,Pacific Asia,Seoul,España,20694,8/1/2018 20:07,90889,365,6,0.12,194204,49.99,0.2904,3,131.97,149.97,38.32,Southeast Asia,AZ,PAYMENT_REVIEW,,365,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,8/3/2018 20:07,First Class
PAYMENT,4,2,2.75,85.22,Late delivery,1,73,Indoor/Outdoor Games,Carolina,Puerto Rico,XXXXXXXXX,Matthew,198,Clark,XXXXXXXXX,Home Office,PR,2387 Sample Street,967,73,Fan Shop,36.74260045,-152.34593554,Pacific Asia,Mumbai,Reino Unido,198,8/1/2018 20:46,90890,403,0,0,194205,29.99,0.0306,3,89.97,89.97,2.75,Southeast Asia,CO,PENDING,47394,403,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,29.99,0,8/5/2018 20:46,First Class
TRANSFER,0,1,-3.13,44.47,Advance shipping,0,3,Women's Apparel,Bayamón,Puerto Rico,XXXXXXXXX,Gerald,1061,Brown,XXXXXXXXX,Corporate,PR,4635 Sample Street,938,3,Apparel,-22.52413382,-45.82886423,USCA,Athens,Zambia,1061,8/1/2018 19:54,90891,627,15,0.25,194206,59.99,-0.0695,1,44.99,59.99,-3.13,East of USA,PA,PENDING,,627,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,8/1/2018 19:54,Same Day
CASH,5,3,39.05,91.12,Late delivery,1,3,Accessories,Phoenix,EE. UU.,XXXXXXXXX,Irene,10007,Brown,XXXXXXXXX,Consumer,PA,2193 Sample Street,65970,3,Apparel,-1.36232361,-80.83613005,LATAM,Riyadh,Suiza,10007,8/1/2018 15:31,90892,502,1.2,0.04,194207,29.99,0.4521,3,86.37,89.97,39.05,Caribbean,NY,ON_HOLD,,502,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,8/6/2018 15:31,Second Class
TRANSFER,1,2,14.48,56.22,Advance shipping,0,3,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Samuel,7314,Baker,XXXXXXXXX,Home Office,FL,6197 Sample Street,50381,3,Apparel,-4.23797947,-15.74937087,Pacific Asia,Accra,Tailandia,7314,8/1/2018 07:42,90893,627,15,0.25,194208,59.99,0.3218,1,44.99,59.99,14.48,West Asia,MI,PENDING,20874,627,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,8/2/2018 07:42,First Class
PAYMENT,2,3,175.86,468.75,Advance shipping,0,2,Cardio Equipment,Philadelphia,EE. UU.,XXXXXXXXX,Brian,9606,Allen,XXXXXXXXX,Consumer,OH,8093 Sample Street,35855,2,Fitness,46.9320662,-164.68393959,LATAM,London,Honduras,9606,8/1/2018 12:52,90894,627,75,0.25,194209,299.99,0.3908,2,449.99,599.98,175.86,Caribbean,CO,PAYMENT_REVIEW,,627,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,299.99,0,8/3/2018 12:52,Second Class
CASH,4,4,0.16,38.76,Shipping on time,0,73,Indoor/Outdoor Games,San Juan,EE. UU.,XXXXXXXXX,Paul,11585,Holloway,XXXXXXXXX,Consumer,IL,3703 Sample Street,29990,73,Fan Shop,39.70849434,-4.0433588,Pacific Asia,Kingston,Israel,11585,8/1/2018 05:03,90895,191,3,0.15,194210,19.99,0.0048,2,33.98,39.98,0.16,Eastern Asia,GA,PAYMENT_REVIEW,,191,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,8/5/2018 05:03,Standard Class
TRANSFER,1,1,30.53,597.7,Shipping on time,0,73,Shop By Sport,Phoenix,EE. UU.,XXXXXXXXX,Brian,6964,Luna,XXXXXXXXX,Home Office,MA,2655 Sample Street,92797,73,Fan Shop,24.83207085,-150.40994235,Pacific Asia,Santiago,Marruecos,6964,8/1/2018 09:05,90896,1360,12,0.04,194211,299.99,0.053,2,575.98,599.98,30.53,Eastern Asia,NC,PROCESSING,,1360,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,299.99,0,8/2/2018 09:05,Same Day
PAYMENT,4,2,486.35,1993.75,Late delivery,1,73,Sporting Goods,Carolina,Puerto Rico,XXXXXXXXX,Gerald,1994,Harris,XXXXXXXXX,Home Office,PR,1464 Sample Street,901,73,Fan Shop,55.63863602,-20.18423434,Africa,Seoul,Ghana,1994,8/1/2018 13:59,90897,403,80,0.16,194212,499.99,0.2895,4,1679.97,1999.96,486.35,Central Africa,VA,CLOSED,,403,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,499.99,0,8/5/2018 13:59,First Class
PAYMENT,3,4,26.6,218.13,Advance shipping,0,8,Electronics,San Juan,Puerto Rico,XXXXXXXXX,Thomas,18170,Thompson,XXXXXXXXX,Consumer,PR,1932 Sample Street,949,8,Technology,38.80592059,46.07078046,Europe,Bangkok,Emiratos Árabes,18170,8/1/2018 07:45,90898,191,9,0.15,194213,59.99,0.1304,4,203.97,239.96,26.6,Central Asia,NC,CANCELED,33002,191,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,8/4/2018 07:45,Standard Class
TRANSFER,2,2,25.98,89.21,Shipping on time,0,22,Fishing,Bronx,EE. UU.,XXXXXXXXX,William,7272,Wilson,XXXXXXXXX,Corporate,MA,6259 Sample Street,65657,22,Outdoors,-22.39469351,-163.81430883,USCA,San José,Rusia,7272,8/1/2018 15:47,90899,365,2,0.04,194214,49.99,0.2707,2,95.98,99.98,25.98,East of USA,MI,CLOSED,,365,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,8/3/2018 15:47,First Class
DEBIT,4,1,51.08,183.95,Late delivery,1,8,Electronics,Ponce,Puerto Rico,XXXXXXXXX,Zachary,15990,Jones,XXXXXXXXX,Home Office,PR,5785 Sample Street,977,8,Technology,-25.11956843,-156.76923868,LATAM,Guatemala City,Turquía,15990,8/1/2018 00:52,90900,810,20,0.25,194215,79.99,0.2838,3,179.98,239.97,51.08,Caribbean,PA,CLOSED,,810,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,8/5/2018 00:52,Same Day
PAYMENT,4,3,-10.29,336.63,Late delivery,1,73,Sporting Goods,Dallas,EE. UU.,XXXXXXXXX,Gillian,18829,Adams,XXXXXXXXX,Corporate,CA,8197 Sample Street,92395,73,Fan Shop,-50.97863143,28.64178418,Pacific Asia,Nairobi,Uruguay,18829,8/1/2018 09:52,90901,365,0,0,194216,89.99,-0.0381,3,269.97,269.97,-10.29,West Asia,PA,ON_HOLD,,365,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,89.99,0,8/5/2018 09:52,Second Class
PAYMENT,3,1,8.55,33.92,Late delivery,1,3,Accessories,Philadelphia,EE. UU.,XXXXXXXXX,Adam,8475,Scott,XXXXXXXXX,Consumer,IL,8631 Sample Street,49318,3,Apparel,-19.78969763,55.88731154,Pacific Asia,Prague,Haití,8475,8/1/2018 03:09,90902,403,0,0,194217,34.99,0.2444,1,34.99,34.99,8.55,South Asia,NC,PENDING,,403,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,8/4/2018 03:09,Same Day
