Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,4,17.4,245.67,Late delivery,1,8,Electronics,San Juan,Puerto Rico,XXXXXXXXX,Paul,1978,Williams,XXXXXXXXX,Consumer,PR,6705 Sample Street,947,8,Technology,-36.8366144,3.86192819,USCA,Lusaka,Perú,1978,10/1/2018 21:38,95913,627,37.5,0.15,199228,249.99,0.0819,1,212.49,249.99,17.4,West of USA,NY,SUSPECTED_FRAUD,,627,8,,http://images.acmesports.sports/Electronics,Electronics,249.99,0,10/6/2018 21:38,Standard Class
CASH,4,2,8.52,180.32,Late delivery,1,73,Cleats,Bronx,Puerto Rico,XXXXXXXXX,Jason,11796,Gonzalez,XXXXXXXXX,Corporate,PR,5751 Sample Street,929,73,Fan Shop,-30.52195613,89.69127915,Africa,Casablanca,República Checa,11796,10/1/2018 10:38,95914,627,0,0,199229,99.99,0.0426,2,199.98,199.98,8.52,West Africa,NC,SUSPECTED_FRAUD,,627,73,,http://images.acmesports.sports/Cleats,Cleats,99.99,0,10/5/2018 10:38,First Class
PAYMENT,1,1,17.41,100.44,Shipping on time,0,44,Men's Footwear,Ponce,Puerto Rico,XXXXXXXXX,Frank,3788,Smith,XXXXXXXXX,Consumer,PR,9562 Sample Street,968,44,Footwear,63.12192903,-11.20914396,Europe,Ho Chi Minh City,Zambia,3788,10/1/2018 23:37,95915,403,17.5,0.25,199230,69.99,0.1658,2,104.98,139.98,17.41,Southern Europe,GA,ON_HOLD,,403,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,10/2/2018 23:37,Same Day
CASH,4,3,74.29,200.69,Late delivery,1,73,Water Sports,Philadelphia,EE. UU.,XXXXXXXXX,Tyler,4848,Tate,XXXXXXXXX,Home Office,NY,1976 Sample Street,88140,73,Fan Shop,-9.30733129,153.36114297,USCA,Oslo,México,4848,10/1/2018 20:10,95916,191,40,0.16,199231,249.99,0.3538,1,209.99,249.99,74.29,US Center,AZ,PENDING,,191,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,10/5/2018 20:10,Second Class
CASH,2,2,199.56,638.64,Shipping on time,0,22,Camping & Hiking,Bronx,Puerto Rico,XXXXXXXXX,Elizabeth,18751,Flores,XXXXXXXXX,Corporate,PR,6722 Sample Street,924,22,Outdoors,54.54764054,9.08550109,Africa,Lisbon,Chile,18751,10/1/2018 15:13,95917,403,6.5,0.05,199232,129.99,0.404,4,493.96,519.96,199.56,West Africa,NJ,CLOSED,,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,10/3/2018 15:13,First Class
TRANSFER,4,4,52.88,188.97,Shipping on time,0,8,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Brian,20047,Garcia,XXXXXXXXX,Corporate,PR,6903 Sample Street,920,8,Technology,38.24711706,-1.3698749,USCA,Vienna,Vietnam,20047,10/1/2018 16:32,95918,403,20,0.25,199233,79.99,0.2938,3,179.98,239.97,52.88,South of  USA,NJ,CLOSED,,403,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,10/5/2018 16:32,Standard Class
PAYMENT,7,4,-12.08,160.26,Late delivery,1,3,Women's Apparel,Bronx,Puerto Rico,XXXXXXXXX,Larry,14131,Wilson,XXXXXXXXX,Consumer,PR,9013 Sample Street,963,3,Apparel,43.81379295,-11.76555634,Europe,Santiago,Rusia,14131,10/1/2018 05:36,95919,365,13.7,0.25,199234,54.99,-0.0976,3,123.73,164.97,-12.08,Northern Europe,MA,CANCELED,,365,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,54.99,0,10/8/2018 05:36,Standard Class
CASH,2,2,148.95,847.27,Shipping on time,0,73,Water Sports,San Antonio,EE. UU.,XXXXXXXXX,Patricia,18796,Taylor,XXXXXXXXX,Corporate,OH,7083 Sample Street,54417,73,Fan Shop,18.69759238,-130.7253145,Pacific Asia,Athens,Suiza,18796,10/1/2018 13:11,95920,1360,24,0.08,199235,299.99,0.1799,3,827.97,899.97,148.95,South Asia,TX,PAYMENT_REVIEW,65789,1360,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,10/3/2018 13:11,First Class
DEBIT,2,3,-2.35,64.18,Advance shipping,0,73,Indoor/Outdoor Games,Carolina,Puerto Rico,XXXXXXXXX,Tana,15232,King,XXXXXXXXX,Consumer,PR,7921 Sample Street,939,73,Fan Shop,-29.43756536,77.5583588,Africa,Lagos,Indonesia,15232,10/1/2018 17:56,95921,365,2.5,0.1,199236,24.99,-0.0349,3,67.47,74.97,-2.35,Southern Africa,OH,CLOSED,18318,365,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,24.99,0,10/3/2018 17:56,Second Class
PAYMENT,3,3,471.24,1216.96,Shipping on time,0,73,Water Sports,San Juan,EE. UU.,XXXXXXXXX,Jerry,5657,Lopez,XXXXXXXXX,Home Office,PA,1207 Sample Street,63102,73,Fan Shop,-50.87759731,161.43765456,USCA,Lima,Uganda,5657,10/1/2018 23:03,95922,1360,10,0.04,199237,249.99,0.4909,4,959.96,999.96,471.24,East of USA,VA,PAYMENT_REVIEW,,1360,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,10/4/2018 23:03,Second Class
DEBIT,2,1,539.27,1610.91,Late delivery,1,2,Cardio Equipment,Bayamón,Puerto Rico,XXXXXXXXX,Kenneth,20547,Wright,XXXXXXXXX,Home Office,PR,9558 Sample Street,980,2,Fitness,-13.51402703,84.74738613,Africa,Melbourne,Reino Unido,20547,10/1/2018 21:46,95923,403,40,0.1,199238,399.99,0.3745,4,1439.96,1599.96,539.27,North Africa,WA,ON_HOLD,17638,403,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,10/3/2018 21:46,Same Day
TRANSFER,2,1,40.29,195.12,Late delivery,1,73,Cleats,Bronx,EE. UU.,XXXXXXXXX,Gillian,6915,Campbell,XXXXXXXXX,Corporate,FL,2315 Sample Street,39743,73,Fan Shop,-39.53198254,-16.94223793,Pacific Asia,Rome,Nicaragua,6915,10/1/2018 12:21,95924,810,10.8,0.12,199239,89.99,0.2544,2,158.38,179.98,40.29,Southeast Asia,NC,ON_HOLD,69138,810,73,,http://images.acmesports.sports/Cleats,Cleats,89.99,0,10/3/2018 12:21,Same Day
PAYMENT,0,1,146.63,413.12,Advance shipping,0,2,Cardio Equipment,New York,EE. UU.,XXXXXXXXX,Karen,5365,Lee,XXXXXXXXX,Consumer,MA,5392 Sample Street,50814,2,Fitness,-33.00377543,-47.06713038,USCA,Johannesburg,Rusia,5365,10/1/2018 11:10,95925,191,64,0.16,199240,399.99,0.4364,1,335.99,399.99,146.63,Canada,TX,SUSPECTED_FRAUD,,191,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,10/1/2018 11:10,Same Day
CASH,1,1,6.72,39,Shipping on time,0,73,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Gerald,6609,Robinson,XXXXXXXXX,Corporate,PR,5133 Sample Street,958,73,Fan Shop,15.49671466,29.79130728,Pacific Asia,Nairobi,Venezuela,6609,10/1/2018 00:56,95926,810,3,0.15,199241,19.99,0.1977,2,33.98,39.98,6.72,Eastern Asia,WA,SUSPECTED_FRAUD,,810,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,10/2/2018 00:56,Same Day
DEBIT,6,3,134.67,385.82,Late delivery,1,8,Electronics,Phoenix,EE. UU.,XXXXXXXXX,Jonathan,19395,Jones,XXXXXXXXX,Consumer,FL,9432 Sample Street,49488,8,Technology,-40.26003569,16.56403322,Pacific Asia,Dakar,Guatemala,19395,10/1/2018 18:20,95927,191,0,0,199242,79.99,0.4209,4,319.96,319.96,134.67,Eastern Asia,OH,PENDING,,191,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,10/7/2018 18:20,Second Class
TRANSFER,6,4,-9.47,298.08,Late delivery,1,73,Cleats,Ponce,EE. UU.,XXXXXXXXX,Jack,4979,Lopez,XXXXXXXXX,Home Office,VA,518 Sample Street,37429,73,Fan Shop,5.88976464,6.74672841,USCA,Guatemala City,Taiwán,4979,10/1/2018 22:17,95928,191,20.8,0.16,199243,129.99,-0.0289,3,327.57,389.97,-9.47,West of USA,NC,ON_HOLD,96448,191,73,,http://images.acmesports.sports/Cleats,Cleats,129.99,0,10/7/2018 22:17,Standard Class
DEBIT,3,4,50.99,195.3,Advance shipping,0,8,Electronics,Phoenix,EE. UU.,XXXXXXXXX,Joshua,10474,Harris,XXXXXXXXX,Corporate,GA,5704 Sample Street,78032,8,Technology,-29.29798921,-50.30543434,Africa,San José,Francia,10474,10/1/2018 23:39,95929,365,3.2,0.04,199244,79.99,0.332,2,153.58,159.98,50.99,Southern Africa,MA,PENDING_PAYMENT,,365,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,10/4/2018 23:39,Standard Class
CASH,6,3,55.92,183.56,Late delivery,1,22,Fishing,Bronx,Puerto Rico,XXXXXXXXX,Edward,17212,Flores,XXXXXXXXX,Consumer,PR,2753 Sample Street,958,22,Outdoors,63.54950437,-120.41231536,Pacific Asia,Osaka,Sudáfrica,17212,10/1/2018 15:01,95930,810,12.5,0.25,199245,49.99,0.3729,4,149.97,199.96,55.92,Oceania,AZ,ON_HOLD,,810,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,10/7/2018 15:01,Second Class
DEBIT,3,3,25.89,69.13,Shipping on time,0,44,Men's Footwear,San Jose,EE. UU.,XXXXXXXXX,Barbara,8504,Rodriguez,XXXXXXXXX,Home Office,PA,304 Sample Street,62780,44,Footwear,-10.10582436,-150.40467092,Africa,Istanbul,Rusia,8504,10/1/2018 23:06,95931,627,12,0.15,199246,79.99,0.3808,1,67.99,79.99,25.89,West Africa,NC,PENDING_PAYMENT,,627,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,79.99,0,10/4/2018 23:06,Second Class
PAYMENT,3,3,16.08,329.57,Shipping on time,0,2,Cardio Equipment,San Juan,EE. UU.,XXXXXXXXX,Jonathan,3381,Williams,XXXXXXXXX,Corporate,MI,1791 Sample Street,48175,2,Fitness,-8.63785669,104.95526015,USCA,Santo Domingo,Marruecos,3381,10/1/2018 07:36,95932,627,100,0.25,199247,399.99,0.0536,1,299.99,399.99,16.08,Canada,WA,PENDING,,627,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,10/4/2018 07:36,Second Class
DEBIT,1,2,280.61,670.12,Advance shipping,0,73,Sporting Goods,San Juan,Puerto Rico,XXXXXXXXX,Barbara,11825,Harris,XXXXXXXXX,Home Office,PR,8979 Sample Street,969,73,Fan Shop,-13.64135035,-72.6073304,Africa,Paris,Alemania,11825,10/1/2018 19:35,95933,1360,0,0,199248,299.99,0.4677,2,599.98,599.98,280.61,East Africa,AZ,PAYMENT_REVIEW,,1360,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,299.99,0,10/2/2018 19:35,First Class
DEBIT,6,4,66.31,169.26,Late delivery,1,73,Water Sports,New York,EE. UU.,XXXXXXXXX,Kevin,2136,Martinez,XXXXXXXXX,Home Office,CA,8954 Sample Street,37940,73,Fan Shop,-28.24619852,-99.5324223,Africa,Jakarta,Tailandia,2136,10/1/2018 09:24,95934,365,30,0.15,199249,199.99,0.3901,1,169.99,199.99,66.31,Central Africa,PA,PENDING,80062,365,73,,http://images.acmesports.sports/Water+Sports,Water Sports,199.99,0,10/7/2018 09:24,Standard Class
CASH,4,4,-31.3,315.01,Shipping on time,0,22,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Cally,19573,Allen,XXXXXXXXX,Home Office,PR,590 Sample Street,933,22,Outdoors,-52.41279651,154.75892338,LATAM,Tunis,Perú,19573,10/1/2018 04:04,95935,191,15.6,0.12,199250,129.99,-0.0912,3,343.17,389.97,-31.3,Central America,,COMPLETE,,191,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,10/5/2018 04:04,Standard Class
DEBIT,2,2,34.73,136.14,Shipping on time,0,73,Cleats,Brooklyn,EE. UU.,XXXXXXXXX,Brandon,19735,Rodriguez,XXXXXXXXX,Home Office,CO,1649 Sample Street,47845,73,Fan Shop,-50.79738753,-148.14901126,USCA,Dubai,Ecuador,19735,10/1/2018 00:56,95936,502,13,0.1,199251,129.99,0.2969,1,116.99,129.99,34.73,Canada,CA,CLOSED,,502,73,,http://images.acmesports.sports/Cleats,Cleats,129.99,0,10/3/2018 00:56,First Class
PAYMENT,4,2,21.57,59.51,Late delivery,1,3,Accessories,Ponce,Puerto Rico,XXXXXXXXX,Sarah,9251,Carter,XXXXXXXXX,Consumer,PR,9147 Sample Street,957,3,Apparel,39.83785976,-121.0674177,Pacific Asia,Prague,Israel,9251,10/1/2018 13:04,95937,810,7,0.2,199252,34.99,0.3854,2,55.98,69.98,21.57,Southeast Asia,MI,CANCELED,,810,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,10/5/2018 13:04,First Class
CASH,6,4,-2.26,44.25,Late delivery,1,3,Accessories,Carolina,Puerto Rico,XXXXXXXXX,Donald,10405,Sanchez,XXXXXXXXX,Consumer,PR,7695 Sample Street,966,3,Apparel,47.47929624,-156.30019826,Africa,Tokyo,Corea del Sur,10405,10/1/2018 12:12,95938,365,9,0.2,199253,44.99,-0.0627,1,35.99,44.99,-2.26,Central Africa,PA,ON_HOLD,,365,3,,http://images.acmesports.sports/Accessories,Accessories,44.99,0,10/7/2018 12:12,Standard Class
PAYMENT,7,4,166.63,460.09,Late delivery,1,73,Sporting Goods,Ponce,EE. UU.,XXXXXXXXX,Barbara,2729,Campbell,XXXXXXXXX,Home Office,OH,6607 Sample Street,75359,73,Fan Shop,55.60839926,102.66440971,Pacific Asia,Seoul,Sudán,2729,10/1/2018 10:52,95939,627,50,0.1,199254,499.99,0.3703,1,449.99,499.99,166.63,Southeast Asia,VA,PENDING_PAYMENT,,627,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,499.99,0,10/8/2018 10:52,Standard Class
CASH,4,4,5.61,205.41,Shipping on time,0,8,Electronics,Ponce,Puerto Rico,XXXXXXXXX,Arthur,17168,Hall,XXXXXXXXX,Corporate,PR,2347 Sample Street,930,8,Technology,-27.51568001,148.88201346,Africa,Berlin,Grecia,17168,10/1/2018 10:57,95940,191,4.8,0.08,199255,59.99,0.0339,3,165.57,179.97,5.61,Central Africa,NJ,CANCELED,55819,191,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,10/5/2018 10:57,Standard Class
DEBIT,2,3,26.82,52.88,Advance shipping,0,3,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Steven,505,Mitchell,XXXXXXXXX,Corporate,PR,5490 Sample Street,902,3,Apparel,-2.24862759,-149.21349525,USCA,Kuala Lumpur,Panamá,505,10/1/2018 23:47,95941,403,3,0.1,199256,29.99,0.4969,2,53.98,59.98,26.82,Canada,IL,SUSPECTED_FRAUD,,403,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,10/3/2018 23:47,Second Class
CASH,0,1,41.31,1320.13,Advance shipping,0,73,Water Sports,Arecibo,Puerto Rico,XXXXXXXXX,Ryan,16384,Perez,XXXXXXXXX,Consumer,PR,2704 Sample Street,946,73,Fan Shop,-3.24200457,-151.4198577,USCA,Accra,Reino Unido,16384,10/1/2018 17:21,95942,627,45,0.15,199257,299.99,0.0405,4,1019.97,1199.96,41.31,West of USA,FL,CLOSED,41931,627,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,10/1/2018 17:21,Same Day
CASH,5,2,7.16,74.64,Late delivery,1,73,Indoor/Outdoor Games,New York,EE. UU.,XXXXXXXXX,Kevin,6777,Roberts,XXXXXXXXX,Consumer,CA,1138 Sample Street,21978,73,Fan Shop,-54.61677176,-40.82258402,Europe,Tel Aviv,Corea del Sur,6777,10/1/2018 09:52,95943,191,0.8,0.04,199258,19.99,0.0933,4,76.76,79.96,7.16,Western Europe,CA,PROCESSING,,191,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,10/6/2018 09:52,First Class
DEBIT,4,3,4.4,77.26,Late delivery,1,8,Electronics,Carolina,Puerto Rico,XXXXXXXXX,Gerald,11139,Tate,XXXXXXXXX,Home Office,PR,1496 Sample Street,981,8,Technology,47.8198252,31.29407986,Africa,Istanbul,Australia,11139,10/1/2018 02:37,95944,365,8,0.1,199259,79.99,0.0611,1,71.99,79.99,4.4,West Africa,CA,PENDING,40790,365,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,10/5/2018 02:37,Second Class
PAYMENT,5,2,64.9,217.66,Late delivery,1,73,Sporting Goods,Philadelphia,EE. UU.,XXXXXXXXX,Sarah,15017,Campbell,XXXXXXXXX,Home Office,MA,2668 Sample Street,71868,73,Fan Shop,-27.4722359,-17.59577634,LATAM,Port-au-Prince,Dinamarca,15017,10/1/2018 04:44,95945,627,50,0.2,199260,249.99,0.3245,1,199.99,249.99,64.9,South America,FL,SUSPECTED_FRAUD,94656,627,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,249.99,0,10/6/2018 04:44,First Class
DEBIT,4,1,6.37,255.49,Late delivery,1,73,Water Sports,San Diego,EE. UU.,XXXXXXXXX,Kyle,6588,Martinez,XXXXXXXXX,Consumer,VA,6140 Sample Street,88840,73,Fan Shop,-11.45129249,11.86369075,Pacific Asia,Riyadh,Zambia,6588,10/1/2018 18:39,95946,810,75,0.25,199261,299.99,0.0283,1,224.99,299.99,6.37,Oceania,CA,PROCESSING,,810,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,10/5/2018 18:39,Same Day
CASH,3,2,41.22,101.18,Late delivery,1,22,Camping & Hiking,San Juan,EE. UU.,XXXXXXXXX,David,6039,Miller,XXXXXXXXX,Corporate,TX,6293 Sample Street,97928,22,Outdoors,36.84869314,103.1474048,Europe,San Jose,Venezuela,6039,10/1/2018 01:36,95947,365,32.5,0.25,199262,129.99,0.4228,1,97.49,129.99,41.22,Southern Europe,OH,PAYMENT_REVIEW,,365,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,10/4/2018 01:36,First Class
DEBIT,6,3,152.3,323.56,Late delivery,1,73,Cleats,Ponce,Puerto Rico,XXXXXXXXX,John,17246,Adams,XXXXXXXXX,Home Office,PR,697 Sample Street,983,73,Fan Shop,-15.20058172,-85.11829381,Africa,Nairobi,Haití,17246,10/1/2018 23:45,95948,627,16,0.16,199263,99.99,0.4533,4,335.97,399.96,152.3,Southern Africa,NY,CLOSED,,627,73,,http://images.acmesports.sports/Cleats,Cleats,99.99,0,10/7/2018 23:45,Second Class
DEBIT,2,3,297.03,773.04,Advance shipping,0,8,Electronics,Dallas,EE. UU.,XXXXXXXXX,Thomas,4117,Mitchell,XXXXXXXXX,Consumer,CA,8756 Sample Street,57642,8,Technology,26.67491296,72.0183487,Pacific Asia,Dubai,Haití,4117,10/1/2018 00:34,95949,502,12.5,0.05,199264,249.99,0.4169,3,712.47,749.97,297.03,Oceania,PA,PENDING,,502,8,,http://images.acmesports.sports/Electronics,Electronics,249.99,0,10/3/2018 00:34,Second Class
TRANSFER,5,2,142.59,377.23,Late delivery,1,8,Electronics,Arecibo,Puerto Rico,XXXXXXXXX,Jose,19296,Williams,XXXXXXXXX,Consumer,PR,7832 Sample Street,968,8,Technology,-50.68450186,-77.38642468,USCA,Khartoum,Taiwán,19296,10/1/2018 22:00,95950,627,6.4,0.08,199265,79.99,0.4844,4,294.36,319.96,142.59,East of USA,FL,CANCELED,58785,627,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,10/6/2018 22:00,First Class
TRANSFER,4,2,59.09,403.83,Late delivery,1,73,Sporting Goods,San Jose,EE. UU.,XXXXXXXXX,Larry,13497,Walker,XXXXXXXXX,Corporate,NY,1495 Sample Street,68312,73,Fan Shop,-44.73653852,14.19477407,LATAM,Kuala Lumpur,Vietnam,13497,10/1/2018 23:47,95951,1360,8,0.04,199266,199.99,0.1539,2,383.98,399.98,59.09,Central America,,COMPLETE,,1360,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,199.99,0,10/5/2018 23:47,First Class
TRANSFER,4,2,153.6,474.77,Late delivery,1,8,Electronics,Houston,EE. UU.,XXXXXXXXX,Jack,11496,Williams,XXXXXXXXX,Consumer,VA,3879 Sample Street,20545,8,Technology,-50.13720904,-124.77948435,LATAM,Warsaw,Israel,11496,10/1/2018 02:30,95952,502,62.5,0.25,199267,249.99,0.4096,2,374.99,499.98,153.6,South America,CO,PAYMENT_REVIEW,,502,8,,http://images.acmesports.sports/Electronics,Electronics,249.99,0,10/5/2018 02:30,First Class
