Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,-3.99000001,63.29999924,Late delivery,1,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Jenna,19108,Roman,XXXXXXXXX,Home Office,PR,4393 Pleasant Pioneer Avenue,725.0,11,Pet Shop,18.23785782,-66.03704834,Pacific Asia,Adelaide,Australia,19108,4/16/2018 14:39,75555,1359,21.10000038,0.25,178870,84.40000153,-0.059999999,1,84.40000153,63.29999924,-3.99000001,Oceania,Australia del Sur,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,4/16/2018 14:39,Standard Class
DEBIT,6,4,71.27999878,148.5,Late delivery,1,24,Women's Apparel,Santee,EE. UU.,XXXXXXXXX,Pamela,8763,Williams,XXXXXXXXX,Home Office,CA,5567 Cotton Timber Impasse,92071.0,5,Golf,32.85623932,-116.975441,Europe,Lisieux,Francia,8763,4/17/2018 04:28,66235,502,1.5,0.01,165583,50.0,0.479999989,3,150.0,148.5,71.27999878,Western Europe,Normandía,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/17/2018 04:28,Standard Class
TRANSFER,5,2,118.9899979,339.980011,Late delivery,0,45,Fishing,Brandon,EE. UU.,XXXXXXXXX,Martha,8379,Kelly,XXXXXXXXX,Home Office,FL,9650 High Beacon Valley,33511.0,7,Fan Shop,27.91247559,-82.3192749,Europe,Gloucester,Reino Unido,8379,4/11/2018 06:58,68624,1004,60.0,0.150000006,171566,399.980011,0.349999994,1,399.980011,339.980011,118.9899979,Northern Europe,Inglaterra,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/11/2018 06:58,Second Class
PAYMENT,6,4,4.110000134,11.31000042,Late delivery,0,74,Toys,Springfield,EE. UU.,XXXXXXXXX,Cassandra,16803,Acosta,XXXXXXXXX,Corporate,MO,5434 Middle Range,65807.0,7,Fan Shop,37.15639114,-93.28601074,Pacific Asia,Adelaide,Australia,16803,4/26/2018 12:15,73250,1361,0.230000004,0.02,176565,11.53999996,0.360000014,1,11.53999996,11.31000042,4.110000134,Oceania,Australia del Sur,PENDING_PAYMENT,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/26/2018 12:15,Standard Class
CASH,6,2,45.90000153,170.0,Late delivery,1,24,Women's Apparel,Longmont,EE. UU.,XXXXXXXXX,Cynthia,8681,Smith,XXXXXXXXX,Corporate,CO,9684 Middle Forest Autoroute,80501.0,5,Golf,40.1901207,-105.1010666,Europe,Colchester,Reino Unido,8681,4/29/2018 19:41,68705,502,30.0,0.150000006,171770,50.0,0.270000011,4,200.0,170.0,45.90000153,Northern Europe,Inglaterra,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/29/2018 19:41,Second Class
DEBIT,6,4,55.86000061,232.7599945,Late delivery,1,17,Cleats,Santee,EE. UU.,XXXXXXXXX,Pamela,8763,Williams,XXXXXXXXX,Home Office,CA,5567 Cotton Timber Impasse,92071.0,4,Apparel,32.85623932,-116.975441,Europe,Lisieux,Francia,8763,4/6/2018 08:43,66235,365,7.199999809,0.029999999,165584,59.99000168,0.239999995,4,239.9600067,232.7599945,55.86000061,Western Europe,Normandía,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/6/2018 08:43,Standard Class
TRANSFER,2,1,12.85000038,27.35000038,Late delivery,1,59,Books ,Carol Stream,EE. UU.,XXXXXXXXX,Roary,12658,Trujillo,XXXXXXXXX,Corporate,IL,9871 Cozy Pioneer Mountain,60188.0,8,Book Shop,41.89396668,-88.09660339,Europe,Berlín,Alemania,12658,4/19/2018 14:30,69105,1346,3.730000019,0.119999997,172420,31.07999992,0.469999999,1,31.07999992,27.35000038,12.85000038,Western Europe,Berlín,PENDING,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,4/19/2018 14:30,First Class
DEBIT,2,4,89.98000336,199.9499969,Advance shipping,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Alexander,718,Smith,XXXXXXXXX,Consumer,PR,2211 Lazy Wharf,725.0,5,Golf,18.2256279,-66.04746246,Europe,Dreux,Francia,718,4/10/2018 14:53,65581,627,0.0,0.0,163900,39.99000168,0.449999988,5,199.9499969,199.9499969,89.98000336,Western Europe,Centro-Valle de Loira,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/10/2018 14:53,Standard Class
TRANSFER,4,4,87.0,347.980011,Shipping on time,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Kathryn,450,Carter,XXXXXXXXX,Home Office,PR,7130 Cotton Avenue,725.0,7,Fan Shop,18.22759438,-66.04356384,Europe,Estocolmo,Suecia,450,4/6/2018 01:14,67808,1004,52.0,0.129999995,169527,399.980011,0.25,1,399.980011,347.980011,87.0,Northern Europe,Estocolmo,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/6/2018 01:14,Standard Class
DEBIT,2,2,12.0,96.0,Shipping on time,1,24,Women's Apparel,Ontario,EE. UU.,XXXXXXXXX,Mary,6626,Franklin,XXXXXXXXX,Consumer,CA,3152 Wishing Limits,91761.0,5,Golf,34.03303146,-117.6386414,Europe,Ginebra,Suiza,6626,4/13/2018 03:27,68561,502,4.0,0.039999999,171415,50.0,0.129999995,2,100.0,96.0,12.0,Western Europe,Ginebra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/13/2018 03:27,Second Class
TRANSFER,3,2,13.09000015,174.5700073,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Michael,6952,Wise,XXXXXXXXX,Consumer,PR,3018 Blue Trail,725.0,4,Apparel,18.27554512,-66.37063599,Europe,Naples,Italia,6952,4/18/2018 18:27,67857,365,5.400000095,0.029999999,169660,59.99000168,0.079999998,3,179.9700012,174.5700073,13.09000015,Southern Europe,Campania,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/18/2018 18:27,Second Class
TRANSFER,4,4,156.6699982,447.6400146,Shipping on time,0,66,Crafts,Alhambra,EE. UU.,XXXXXXXXX,Anastasia,14876,Moss,XXXXXXXXX,Corporate,CA,2717 Little Ledge,91801.0,4,Apparel,38.6956749,-120.9910202,Europe,Marano di Napoli,Italia,14876,4/13/2018 19:42,71323,1353,13.84000015,0.029999999,174638,461.480011,0.349999994,1,461.480011,447.6400146,156.6699982,Southern Europe,Campania,PROCESSING,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,4/13/2018 19:42,Standard Class
DEBIT,2,2,35.66999817,127.3899994,Shipping on time,0,18,Men's Footwear,Stamford,EE. UU.,XXXXXXXXX,Mary,3143,Jones,XXXXXXXXX,Home Office,CT,37 Lost Terrace,6902.0,4,Apparel,41.03129959,-73.52871704,Europe,Hamme,Bélgica,3143,4/13/2018 16:21,68336,403,2.599999905,0.02,170834,129.9900055,0.280000001,1,129.9900055,127.3899994,35.66999817,Western Europe,Flanders Oriental,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/13/2018 16:21,Second Class
DEBIT,4,4,32.88000107,113.3799973,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5216,Pitts,XXXXXXXXX,Corporate,PR,2459 Old Pine Boulevard,725.0,4,Apparel,18.23713303,-66.37050629,Europe,Leeuwarden,Países Bajos,5216,4/5/2018 07:50,67463,365,6.599999905,0.059999999,168643,59.99000168,0.289999992,2,119.9800034,113.3799973,32.88000107,Western Europe,Frisia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/5/2018 07:50,Standard Class
DEBIT,6,4,84.33999634,224.9100037,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,XXXXXXXXX,Barbara,12309,Pena,XXXXXXXXX,Consumer,IL,9414 Fallen Hickory Wood,60610.0,7,Fan Shop,41.90405655,-87.63127899,Europe,Viena,Austria,12309,4/4/2018 00:19,68520,1014,24.98999977,0.100000001,171321,49.97999954,0.379999995,5,249.8999939,224.9100037,84.33999634,Western Europe,Viena,ON_HOLD,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/4/2018 00:19,Standard Class
PAYMENT,5,4,-107.9899979,269.9700012,Late delivery,1,9,Cardio Equipment,Memphis,EE. UU.,XXXXXXXXX,Mary,11512,Randall,XXXXXXXXX,Consumer,TN,6502 Red Point,38118.0,3,Footwear,35.1934967,-89.84670258,Europe,Grenoble,Francia,11512,4/12/2018 21:04,68359,191,30.0,0.100000001,170905,99.98999786,-0.400000006,3,299.9700012,269.9700012,-107.9899979,Western Europe,Auvernia-Ródano-Alpes,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/12/2018 21:04,Standard Class
DEBIT,2,1,105.5899963,351.980011,Late delivery,1,45,Fishing,Strongsville,EE. UU.,XXXXXXXXX,Mary,48,Cowan,XXXXXXXXX,Consumer,OH,1040 Hazy Timber Lookout,44136.0,7,Fan Shop,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,4/26/2018 17:58,65451,1004,48.0,0.119999997,163578,399.980011,0.300000012,1,399.980011,351.980011,105.5899963,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/26/2018 17:58,First Class
TRANSFER,4,4,98.38999939,378.4100037,Shipping canceled,0,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Jayme,14756,Long,XXXXXXXXX,Consumer,PR,2831 Rustic Dale,725.0,4,Apparel,18.26152611,-66.03705597,Europe,Freiburg,Alemania,14756,4/22/2018 04:48,71203,1353,83.0699997,0.180000007,174518,461.480011,0.25999999,1,461.480011,378.4100037,98.38999939,Western Europe,Baden-Wurtemberg,SUSPECTED_FRAUD,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,4/22/2018 04:48,Standard Class
DEBIT,4,2,-12.60999966,213.6600037,Late delivery,1,76,Women's Clothing,Pompano Beach,EE. UU.,XXXXXXXXX,Simone,20481,Benson,XXXXXXXXX,Consumer,FL,1865 Bright Dale Walk,33063.0,4,Apparel,26.23789978,-80.22627258,Pacific Asia,Tawau,Malasia,20481,4/13/2018 21:14,76928,1363,2.160000086,0.01,180243,215.8200073,-0.059999999,1,215.8200073,213.6600037,-12.60999966,Southeast Asia,Sabah,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,4/13/2018 21:14,Second Class
PAYMENT,1,0,4.900000095,9.81000042,Late delivery,0,74,Toys,Baltimore,EE. UU.,XXXXXXXXX,Iona,16919,Bray,XXXXXXXXX,Home Office,MD,245 Hazy Dale,21215.0,7,Fan Shop,39.36317062,-76.70053101,Pacific Asia,Shenzhen,China,16919,4/15/2018 08:23,73366,1361,1.730000019,0.150000006,176681,11.53999996,0.5,1,11.53999996,9.81000042,4.900000095,Eastern Asia,Guangdong,PENDING_PAYMENT,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,4/15/2018 08:23,Same Day
TRANSFER,2,1,123.6299973,268.7600098,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Lilah,16633,Mendoza,XXXXXXXXX,Home Office,PR,5514 Fallen Round,725.0,2,Fitness,18.2652607,-66.0370636,Pacific Asia,Rohtak,India,16633,4/26/2018 00:04,73080,1360,59.0,0.180000007,176395,327.75,0.460000008,1,327.75,268.7600098,123.6299973,South Asia,Haryana,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,4/26/2018 00:04,First Class
TRANSFER,6,4,35.49000168,113.3700027,Late delivery,0,29,Shop By Sport,Los Angeles,EE. UU.,XXXXXXXXX,Amy,4077,Smith,XXXXXXXXX,Consumer,CA,3880 Emerald Villas,90001.0,5,Golf,33.97934723,-118.2500534,Europe,Cologne,Alemania,4077,4/2/2018 01:51,68775,627,6.599999905,0.059999999,171948,39.99000168,0.310000002,3,119.9700012,113.3700027,35.49000168,Western Europe,Renania del Norte-Westfalia,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/2/2018 01:51,Standard Class
TRANSFER,6,4,232.6300049,484.6499939,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Yetta,15603,Doyle,XXXXXXXXX,Corporate,PR,657 Gentle Mountain Mall,725.0,6,Outdoors,18.20507813,-66.03705597,Pacific Asia,Luoyang,China,15603,4/25/2018 21:23,72050,1355,47.93000031,0.090000004,175365,532.5800171,0.479999989,1,532.5800171,484.6499939,232.6300049,Eastern Asia,Guangdong,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/25/2018 21:23,Standard Class
PAYMENT,5,4,122.75,438.4100037,Late delivery,1,66,Crafts,York,EE. UU.,XXXXXXXXX,Bree,14892,Hale,XXXXXXXXX,Consumer,PA,8323 Heather Cape,17402.0,4,Apparel,39.9602356,-76.67675781,Europe,Bolton,Reino Unido,14892,4/27/2018 12:46,71339,1353,23.0699997,0.050000001,174654,461.480011,0.280000001,1,461.480011,438.4100037,122.75,Northern Europe,Inglaterra,PENDING_PAYMENT,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,4/27/2018 12:46,Standard Class
TRANSFER,5,4,-2.630000114,202.3000031,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,XXXXXXXXX,Cassandra,14452,Hughes,XXXXXXXXX,Consumer,PR,5025 Shady Vista,725.0,10,Technology,18.23262405,-66.0370636,Europe,Capannori,Italia,14452,4/9/2018 07:16,70899,1352,50.58000183,0.200000003,174214,252.8800049,-0.01,1,252.8800049,202.3000031,-2.630000114,Southern Europe,Toscana,PROCESSING,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,4/9/2018 07:16,Standard Class
PAYMENT,5,4,151.2100067,447.3699951,Late delivery,0,68,Garden,Fountain Valley,EE. UU.,XXXXXXXXX,Hiroko,15562,Hart,XXXXXXXXX,Corporate,CA,7494 Golden Horse Dale,92708.0,6,Outdoors,33.70921326,-117.9488144,Pacific Asia,Caloundra,Australia,15562,4/21/2018 04:45,72009,1355,85.20999908,0.159999996,175324,532.5800171,0.340000004,1,532.5800171,447.3699951,151.2100067,Oceania,Queensland,PENDING_PAYMENT,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,4/21/2018 04:45,Standard Class
PAYMENT,2,4,128.1499939,427.1799927,Advance shipping,0,62,Cameras ,Norfolk,EE. UU.,XXXXXXXXX,Ori,13359,Mcconnell,XXXXXXXXX,Consumer,VA,9865 Blue Edge ,23503.0,10,Technology,36.94200516,-76.24208069,Europe,Nice,Francia,13359,4/1/2018 16:11,69806,1349,24.86000061,0.059999999,173121,452.0400085,0.300000012,1,452.0400085,427.1799927,128.1499939,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,4/1/2018 16:11,Standard Class
TRANSFER,1,0,76.65000153,226.7700043,Late delivery,1,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Lee,16231,Castaneda,XXXXXXXXX,Consumer,PR,3586 Merry Grounds,725.0,9,Discs Shop,18.2602272,-66.03705597,Pacific Asia,Manado,Indonesia,16231,4/26/2018 05:02,72678,1358,33.88000107,0.129999995,175993,260.6499939,0.340000004,1,260.6499939,226.7700043,76.65000153,Southeast Asia,Célebes Septentrional,PENDING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,4/26/2018 05:02,Same Day
DEBIT,1,0,-7.460000038,29.84000015,Late delivery,1,59,Books ,Caguas,Puerto Rico,XXXXXXXXX,Xyla,12718,Shaffer,XXXXXXXXX,Consumer,PR,1208 Cotton Bluff Carrefour,725.0,8,Book Shop,18.22612381,-66.0370636,Europe,Villiers-sur-Marne,Francia,12718,4/29/2018 03:35,69165,1346,1.24000001,0.039999999,172480,31.07999992,-0.25,1,31.07999992,29.84000015,-7.460000038,Western Europe,Isla de Francia,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,4/29/2018 03:35,Same Day
CASH,6,2,13.71000004,48.97999954,Late delivery,1,46,Indoor/Outdoor Games,Ridgewood,EE. UU.,XXXXXXXXX,Austin,10804,Lester,XXXXXXXXX,Corporate,NY,6426 Thunder Corner,11385.0,7,Fan Shop,40.70074081,-73.8950882,Europe,Namur,Bélgica,10804,4/24/2018 14:12,64700,1014,1.0,0.02,161730,49.97999954,0.280000001,1,49.97999954,48.97999954,13.71000004,Western Europe,Namur,CLOSED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,4/24/2018 14:12,Second Class
DEBIT,3,4,-79.88999939,147.9400024,Advance shipping,0,67,DVDs,Honolulu,EE. UU.,XXXXXXXXX,Madeline,15205,Nguyen,XXXXXXXXX,Home Office,HI,2186 Amber Lagoon Mountain,96817.0,9,Discs Shop,21.32080078,-157.8613892,Pacific Asia,Raipur,India,15205,4/29/2018 16:51,71652,1354,16.44000053,0.100000001,174967,164.3800049,-0.540000021,1,164.3800049,147.9400024,-79.88999939,South Asia,Rajastán,COMPLETE,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,4/29/2018 16:51,Standard Class
DEBIT,5,2,-130.4799957,260.9599915,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Beverly,8791,Ali,XXXXXXXXX,Consumer,PR,4179 Burning Valley,725.0,4,Apparel,18.24813652,-66.37062836,Europe,Erfurt,Alemania,8791,4/9/2018 08:52,66969,365,38.99000168,0.129999995,167411,59.99000168,-0.5,5,299.9500122,260.9599915,-130.4799957,Western Europe,Turingia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/9/2018 08:52,Second Class
TRANSFER,6,2,-25.30999947,32.99000168,Late delivery,1,75,Video Games,Piscataway,EE. UU.,XXXXXXXXX,Odessa,20373,Robertson,XXXXXXXXX,Home Office,NJ,1306 Cozy Abbey,8854.0,9,Discs Shop,40.57566834,-74.45444489,Pacific Asia,Bendigo,Australia,20373,4/14/2018 23:31,76820,1362,6.760000229,0.170000002,180135,39.75,-0.769999981,1,39.75,32.99000168,-25.30999947,Oceania,Victoria,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,4/14/2018 23:31,Second Class
