Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,2,2,24.2,176.09,Shipping on time,0,8,Electronics,Carolina,EE. UU.,XXXXXXXXX,Adam,15379,Jones,XXXXXXXXX,Home Office,FL,3793 Sample Street,46458,8,Technology,57.53578696,-74.11866676,Africa,Taipei,Taiwán,15379,3/1/2018 01:30,79316,1360,4,0.05,182631,79.99,0.1592,2,151.98,159.98,24.2,North Africa,NJ,PAYMENT_REVIEW,,1360,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,3/3/2018 01:30,First Class
TRANSFER,4,1,20.93,231.44,Late delivery,1,22,Camping & Hiking,Arecibo,EE. UU.,XXXXXXXXX,Karen,11187,Ramirez,XXXXXXXXX,Home Office,CO,667 Sample Street,67568,22,Outdoors,68.20017637,-25.74741386,Europe,Algiers,Bangladesh,11187,3/1/2018 12:35,79317,403,20,0.1,182632,199.99,0.1163,1,179.99,199.99,20.93,Southern Europe,VA,ON_HOLD,,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,3/5/2018 12:35,Same Day
CASH,6,3,33.64,125.83,Late delivery,1,3,Accessories,San Jose,EE. UU.,XXXXXXXXX,Eric,15374,Gonzalez,XXXXXXXXX,Home Office,NJ,4897 Sample Street,53453,3,Apparel,45.67114466,-57.01507148,Pacific Asia,Bangkok,Taiwán,15374,3/1/2018 20:17,79318,810,0,0,182633,34.99,0.3205,3,104.97,104.97,33.64,Southeast Asia,VA,ON_HOLD,23549,810,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,3/7/2018 20:17,Second Class
TRANSFER,2,2,22,275.37,Shipping on time,0,44,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Harold,9812,Roberts,XXXXXXXXX,Corporate,PR,4501 Sample Street,953,44,Footwear,24.83392802,97.95852087,Pacific Asia,Paris,Suecia,9812,3/1/2018 23:45,79319,810,4,0.05,182634,79.99,0.0965,3,227.97,239.97,22,West Asia,OH,PROCESSING,16712,810,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,79.99,0,3/3/2018 23:45,First Class
DEBIT,1,2,30.99,113.43,Advance shipping,0,22,Fishing,Bronx,EE. UU.,XXXXXXXXX,Kenneth,2664,Anderson,XXXXXXXXX,Corporate,PA,3042 Sample Street,58640,22,Outdoors,35.37072912,149.22900863,Pacific Asia,Lagos,Rusia,2664,3/1/2018 02:10,79320,365,19.2,0.16,182635,119.99,0.3075,1,100.79,119.99,30.99,West Asia,MI,PROCESSING,,365,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,3/2/2018 02:10,First Class
CASH,7,4,16.99,90.1,Late delivery,1,73,Sporting Goods,Bronx,Puerto Rico,XXXXXXXXX,Mark,17904,Green,XXXXXXXXX,Corporate,PR,7236 Sample Street,935,73,Fan Shop,69.849724,-125.65520041,USCA,Colombo,Haití,17904,3/1/2018 10:35,79321,502,0,0,182636,24.99,0.2266,3,74.97,74.97,16.99,South of  USA,PA,CLOSED,,502,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,24.99,0,3/8/2018 10:35,Standard Class
PAYMENT,2,2,18.82,525.3,Shipping on time,0,73,Shop By Sport,Bayamón,EE. UU.,XXXXXXXXX,Robert,4378,Smith,XXXXXXXXX,Consumer,AZ,3427 Sample Street,65467,73,Fan Shop,8.17353561,58.08072057,Africa,Kuala Lumpur,Uganda,4378,3/1/2018 21:26,79322,627,24,0.08,182637,299.99,0.0341,2,551.98,599.98,18.82,Southern Africa,NY,CLOSED,,627,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,299.99,0,3/3/2018 21:26,First Class
CASH,7,4,225.99,760.99,Late delivery,1,2,Cardio Equipment,Bayamón,Puerto Rico,XXXXXXXXX,Keith,7922,Ramirez,XXXXXXXXX,Consumer,PR,3528 Sample Street,935,2,Fitness,-4.46063606,4.78164707,Europe,Warsaw,Honduras,7922,3/1/2018 11:32,79323,502,0,0,182638,399.99,0.2825,2,799.98,799.98,225.99,Eastern Europe,OH,ON_HOLD,,502,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,3/8/2018 11:32,Standard Class
PAYMENT,7,4,-15.47,167.1,Late delivery,1,73,Cleats,Phoenix,EE. UU.,XXXXXXXXX,Karen,14307,Thomas,XXXXXXXXX,Corporate,IL,5106 Sample Street,41951,73,Fan Shop,-48.40542758,129.65123643,USCA,Vienna,Ecuador,14307,3/1/2018 01:39,79324,403,12,0.12,182639,99.99,-0.0879,2,175.98,199.98,-15.47,Canada,TX,CLOSED,25838,403,73,,http://images.acmesports.sports/Cleats,Cleats,99.99,0,3/8/2018 01:39,Standard Class
DEBIT,3,4,5.19,345.85,Advance shipping,0,2,Cardio Equipment,Bronx,Puerto Rico,XXXXXXXXX,Stephen,15968,Miller,XXXXXXXXX,Consumer,PR,836 Sample Street,916,2,Fitness,6.24022907,-42.75881873,Europe,Santo Domingo,Zambia,15968,3/1/2018 08:32,79325,403,15,0.05,182640,299.99,0.0182,1,284.99,299.99,5.19,Northern Europe,,COMPLETE,96661,403,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,299.99,0,3/4/2018 08:32,Standard Class
CASH,6,4,423.75,1006.39,Late delivery,1,73,Water Sports,Bronx,EE. UU.,XXXXXXXXX,David,10135,Gonzalez,XXXXXXXXX,Consumer,GA,7351 Sample Street,72295,73,Fan Shop,-31.70569346,129.45390692,USCA,Nairobi,Suiza,10135,3/1/2018 17:58,79326,810,48,0.16,182641,299.99,0.4204,4,1007.97,1199.96,423.75,East of USA,IL,PROCESSING,,810,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,3/7/2018 17:58,Standard Class
PAYMENT,6,3,-5.58,129.02,Late delivery,1,22,Camping & Hiking,Bayamón,EE. UU.,XXXXXXXXX,Patricia,16694,Adams,XXXXXXXXX,Consumer,WA,6524 Sample Street,25485,22,Outdoors,54.72764354,-5.89005836,Europe,Paris,Tailandia,16694,3/1/2018 16:30,79327,502,12,0.15,182642,79.99,-0.041,2,135.98,159.98,-5.58,Central Asia,MA,PROCESSING,,502,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,3/7/2018 16:30,Second Class
PAYMENT,1,2,24.4,213.08,Advance shipping,0,44,Men's Footwear,Ponce,Puerto Rico,XXXXXXXXX,Brandon,17428,Garcia,XXXXXXXXX,Corporate,PR,3802 Sample Street,947,44,Footwear,45.27657478,-115.32379497,Pacific Asia,Mumbai,Kenia,17428,3/1/2018 09:51,79328,365,10.5,0.15,182643,69.99,0.1367,3,178.47,209.97,24.4,Eastern Asia,GA,PENDING_PAYMENT,39979,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,3/2/2018 09:51,First Class
PAYMENT,0,1,6.45,185.59,Advance shipping,0,73,Sporting Goods,Arecibo,Puerto Rico,XXXXXXXXX,Andrew,12505,Wilson,XXXXXXXXX,Consumer,PR,3417 Sample Street,948,73,Fan Shop,-16.88776476,-39.85132027,Pacific Asia,Istanbul,México,12505,3/1/2018 15:29,79329,403,4,0.04,182644,99.99,0.0336,2,191.98,199.98,6.45,Oceania,CO,PENDING,28586,403,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,99.99,0,3/1/2018 15:29,Same Day
CASH,6,3,-7.84,137.63,Late delivery,1,22,Camping & Hiking,Arecibo,Puerto Rico,XXXXXXXXX,Donald,19496,Luna,XXXXXXXXX,Corporate,PR,5449 Sample Street,986,22,Outdoors,14.90649754,-122.96448483,Africa,London,Suecia,19496,3/1/2018 13:18,79330,365,20.8,0.16,182645,129.99,-0.0718,1,109.19,129.99,-7.84,West Africa,CA,PENDING,78571,365,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,3/7/2018 13:18,Second Class
CASH,1,2,20.47,54.71,Advance shipping,0,73,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Kenneth,20773,Taylor,XXXXXXXXX,Corporate,PR,4796 Sample Street,987,73,Fan Shop,66.51616529,100.63129516,USCA,Tegucigalda,Bangladesh,20773,3/1/2018 04:44,79331,502,7.5,0.25,182646,29.99,0.455,2,44.98,59.98,20.47,Canada,VA,PROCESSING,,502,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,29.99,0,3/2/2018 04:44,First Class
CASH,4,4,40.08,182.24,Shipping on time,0,22,Fishing,New York,EE. UU.,XXXXXXXXX,Timothy,6139,Scott,XXXXXXXXX,Consumer,OH,2952 Sample Street,83296,22,Outdoors,-48.83367147,-67.98430546,Pacific Asia,Dubai,República Dominicana,6139,3/1/2018 03:13,79332,365,5,0.1,182647,49.99,0.2227,4,179.96,199.96,40.08,Southeast Asia,OH,ON_HOLD,,365,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,3/5/2018 03:13,Standard Class
CASH,6,4,70.41,224.39,Late delivery,1,8,Electronics,Ponce,Puerto Rico,XXXXXXXXX,Jennifer,20502,Carter,XXXXXXXXX,Home Office,PR,5993 Sample Street,971,8,Technology,-43.8598916,-119.8370195,Africa,Shanghai,Rusia,20502,3/1/2018 15:15,79333,1360,9.6,0.16,182648,59.99,0.3493,4,201.57,239.96,70.41,Southern Africa,PA,ON_HOLD,36461,1360,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,3/7/2018 15:15,Standard Class
PAYMENT,3,3,140.33,408.08,Shipping on time,0,44,Men's Footwear,Carolina,EE. UU.,XXXXXXXXX,Donald,13961,Walker,XXXXXXXXX,Consumer,MI,5719 Sample Street,81229,44,Footwear,-43.07557669,-87.8214059,Africa,São Paulo,Polonia,13961,3/1/2018 23:13,79334,502,16,0.16,182649,99.99,0.4177,4,335.97,399.96,140.33,North Africa,VA,PAYMENT_REVIEW,,502,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,99.99,0,3/4/2018 23:13,Second Class
PAYMENT,4,4,247.63,570.86,Shipping on time,0,2,Cardio Equipment,Arecibo,Puerto Rico,XXXXXXXXX,Kevin,4710,Davis,XXXXXXXXX,Home Office,PR,5505 Sample Street,926,2,Fitness,-14.2912805,63.42743869,Europe,Mumbai,Alemania,4710,3/1/2018 16:02,79335,627,72,0.12,182650,599.99,0.469,1,527.99,599.99,247.63,Northern Europe,,COMPLETE,57098,627,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,599.99,0,3/5/2018 16:02,Standard Class
CASH,4,4,162.09,676.59,Shipping on time,0,8,Electronics,Bayamón,Puerto Rico,XXXXXXXXX,Samuel,16424,Martinez,XXXXXXXXX,Consumer,PR,4540 Sample Street,946,8,Technology,-47.52814994,131.15998331,LATAM,Dakar,Ecuador,16424,3/1/2018 16:00,79336,403,12.5,0.05,182651,249.99,0.2275,3,712.47,749.97,162.09,Central America,OH,ON_HOLD,,403,8,,http://images.acmesports.sports/Electronics,Electronics,249.99,0,3/5/2018 16:00,Standard Class
CASH,7,4,-0.83,64.11,Late delivery,1,3,Women's Apparel,Bronx,Puerto Rico,XXXXXXXXX,Ryan,1533,Lopez,XXXXXXXXX,Home Office,PR,4997 Sample Street,979,3,Apparel,26.12941789,98.70997243,USCA,Oslo,Argelia,1533,3/1/2018 08:17,79337,810,4.8,0.08,182652,59.99,-0.0151,1,55.19,59.99,-0.83,Canada,NC,PAYMENT_REVIEW,,810,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,3/8/2018 08:17,Standard Class
DEBIT,0,1,21.71,147.94,Advance shipping,0,3,Accessories,Ponce,Puerto Rico,XXXXXXXXX,Douglas,13677,Hall,XXXXXXXXX,Home Office,PR,6035 Sample Street,953,3,Apparel,39.27797989,58.32244674,Africa,Miami,Ghana,13677,3/1/2018 16:20,79338,502,1.2,0.04,182653,29.99,0.1885,4,115.16,119.96,21.71,Central Africa,TX,CANCELED,,502,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,3/1/2018 16:20,Same Day
TRANSFER,1,1,15.09,59.48,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Frank,13649,Hernandez,XXXXXXXXX,Home Office,PR,9749 Sample Street,982,73,Fan Shop,46.11770921,127.54407383,LATAM,Dar es Salaam,Países Bajos,13649,3/1/2018 07:40,79339,365,2,0.08,182654,24.99,0.3282,2,45.98,49.98,15.09,Caribbean,NC,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,24.99,0,3/2/2018 07:40,Same Day
PAYMENT,3,3,52.3,166.14,Shipping on time,0,44,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Brandon,5617,Baker,XXXXXXXXX,Corporate,IL,5018 Sample Street,94117,44,Footwear,-30.93101145,68.42765672,USCA,Havana,Taiwán,5617,3/1/2018 00:35,79340,810,5.6,0.08,182655,69.99,0.4061,2,128.78,139.98,52.3,US Center,OH,PENDING_PAYMENT,87066,810,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,3/4/2018 00:35,Second Class
PAYMENT,3,2,-5.49,65.3,Late delivery,1,73,Indoor/Outdoor Games,New York,EE. UU.,XXXXXXXXX,Dennis,3224,Hernandez,XXXXXXXXX,Corporate,NY,6646 Sample Street,55776,73,Fan Shop,-46.91346724,-127.96553921,Pacific Asia,Dubai,Cuba,3224,3/1/2018 12:06,79341,502,3.2,0.16,182656,19.99,-0.0818,4,67.17,79.96,-5.49,Southeast Asia,GA,CANCELED,,502,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,3/4/2018 12:06,First Class
DEBIT,0,1,10.04,89.13,Advance shipping,0,3,Accessories,Carolina,EE. UU.,XXXXXXXXX,Linda,13490,Maldonado,XXXXXXXXX,Corporate,FL,2450 Sample Street,68482,3,Apparel,56.22775671,-71.51772192,USCA,Istanbul,Finlandia,13490,3/1/2018 08:34,79342,403,5.6,0.16,182657,34.99,0.1139,3,88.17,104.97,10.04,Canada,GA,PENDING,18598,403,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,3/1/2018 08:34,Same Day
CASH,6,3,87.27,432.51,Late delivery,1,22,Fishing,Arecibo,Puerto Rico,XXXXXXXXX,Alexander,7458,Brown,XXXXXXXXX,Corporate,PR,4603 Sample Street,940,22,Outdoors,26.07464439,-28.73240171,Europe,Kuala Lumpur,Reino Unido,7458,3/1/2018 19:03,79343,365,4.5,0.05,182658,89.99,0.2552,4,341.96,359.96,87.27,Southern Europe,NC,PAYMENT_REVIEW,,365,22,,http://images.acmesports.sports/Fishing,Fishing,89.99,0,3/7/2018 19:03,Second Class
CASH,4,3,18.28,122.14,Late delivery,1,22,Fishing,Carolina,Puerto Rico,XXXXXXXXX,Paul,716,Tate,XXXXXXXXX,Corporate,PR,6658 Sample Street,904,22,Outdoors,-11.96712357,42.51587006,Pacific Asia,Lima,República Dominicana,716,3/1/2018 06:05,79344,191,12,0.1,182659,119.99,0.1693,1,107.99,119.99,18.28,Eastern Asia,CO,PROCESSING,,191,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,3/5/2018 06:05,Second Class
CASH,6,4,5.37,84.78,Late delivery,1,73,Sporting Goods,San Juan,EE. UU.,XXXXXXXXX,Gerald,3888,Perez,XXXXXXXXX,Home Office,MI,7564 Sample Street,74351,73,Fan Shop,45.54028246,83.32150401,LATAM,Algiers,Australia,3888,3/1/2018 02:47,79345,502,1.2,0.04,182660,29.99,0.0622,3,86.37,89.97,5.37,Caribbean,WA,ON_HOLD,34058,502,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,29.99,0,3/7/2018 02:47,Standard Class
CASH,4,4,37.39,245.02,Shipping on time,0,2,Cardio Equipment,Bayamón,EE. UU.,XXXXXXXXX,Brian,6742,Roberts,XXXXXXXXX,Consumer,CA,2307 Sample Street,44898,2,Fitness,6.41352023,154.3650723,Pacific Asia,Shanghai,Nigeria,6742,3/1/2018 02:50,79346,365,75,0.25,182661,299.99,0.1662,1,224.99,299.99,37.39,South Asia,PA,SUSPECTED_FRAUD,,365,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,299.99,0,3/5/2018 02:50,Standard Class
PAYMENT,7,4,19.53,74.81,Late delivery,1,3,Accessories,New York,EE. UU.,XXXXXXXXX,Joshua,20712,Jackson,XXXXXXXXX,Corporate,NC,3728 Sample Street,19442,3,Apparel,14.40672959,-126.35536904,Europe,Berlin,Australia,20712,3/1/2018 10:27,79347,502,1.4,0.04,182662,34.99,0.2907,2,67.18,69.98,19.53,Eastern Europe,NC,PAYMENT_REVIEW,,502,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,3/8/2018 10:27,Standard Class
CASH,4,4,14.29,35.01,Shipping on time,0,73,Indoor/Outdoor Games,Ponce,EE. UU.,XXXXXXXXX,Steven,13752,Jones,XXXXXXXXX,Home Office,NJ,3447 Sample Street,84046,73,Fan Shop,22.33697204,109.80835523,Africa,Santiago,Vietnam,13752,3/1/2018 15:37,79348,365,3.2,0.16,182663,19.99,0.4255,2,33.58,39.98,14.29,Central Africa,IL,CLOSED,16063,365,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,3/5/2018 15:37,Standard Class
PAYMENT,4,1,21.06,73.36,Late delivery,1,8,Electronics,Ponce,EE. UU.,XXXXXXXXX,Jonathan,3024,Rivera,XXXXXXXXX,Corporate,WA,5077 Sample Street,64409,8,Technology,-11.39594905,-0.28461379,Pacific Asia,Dubai,Reino Unido,3024,3/1/2018 09:48,79349,627,12.8,0.16,182664,79.99,0.3134,1,67.19,79.99,21.06,South Asia,CA,PENDING,,627,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,3/5/2018 09:48,Same Day
PAYMENT,2,3,9.7,50.44,Advance shipping,0,22,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Steven,19488,Campbell,XXXXXXXXX,Corporate,MI,2566 Sample Street,17281,22,Outdoors,48.22351579,-96.33728902,Pacific Asia,Nairobi,China,19488,3/1/2018 15:51,79350,1360,10,0.2,182665,49.99,0.2426,1,39.99,49.99,9.7,Eastern Asia,VA,SUSPECTED_FRAUD,,1360,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,3/3/2018 15:51,Second Class
PAYMENT,6,4,78.56,283.21,Late delivery,1,22,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Albert,16488,Lopez,XXXXXXXXX,Home Office,AZ,5725 Sample Street,96413,22,Outdoors,21.54552748,98.23329315,Europe,Kingston,Noruega,16488,3/1/2018 16:14,79351,403,3.2,0.04,182666,79.99,0.341,3,230.37,239.97,78.56,Northern Europe,PA,SUSPECTED_FRAUD,,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,3/7/2018 16:14,Standard Class
PAYMENT,3,3,140.87,511,Shipping on time,0,22,Camping & Hiking,San Juan,Puerto Rico,XXXXXXXXX,Mark,1681,Smith,XXXXXXXXX,Home Office,PR,9503 Sample Street,905,22,Outdoors,27.61387198,-143.54191008,LATAM,Seoul,Polonia,1681,3/1/2018 13:21,79352,810,0,0,182667,199.99,0.3522,2,399.98,399.98,140.87,South America,,COMPLETE,,810,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,3/4/2018 13:21,Second Class
