Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,1,1,16.31,73.9,Shipping on time,0,3,Accessories,San Juan,Puerto Rico,XXXXXXXXX,Richard,6729,Flores,XXXXXXXXX,Corporate,PR,5394 Sample Street,983,3,Apparel,15.10199061,-46.49158643,Africa,Colombo,Suiza,6729,1/1/2019 18:11,104013,365,6,0.2,207328,29.99,0.2266,3,71.98,89.97,16.31,North Africa,MI,ON_HOLD,17105,365,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,1/2/2019 18:11,Same Day
CASH,7,4,85.42,228.27,Late delivery,1,3,Women's Apparel,San Jose,EE. UU.,XXXXXXXXX,Andrew,17793,King,XXXXXXXXX,Corporate,MI,1626 Sample Street,98213,3,Apparel,60.7819223,-10.39635293,LATAM,Kampala,Portugal,17793,1/1/2019 20:55,104014,191,3,0.05,207329,59.99,0.3747,4,227.96,239.96,85.42,Caribbean,CA,CANCELED,13845,191,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,1/8/2019 20:55,Standard Class
CASH,3,4,-195.48,2263.56,Advance shipping,0,2,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Michael,7508,Anderson,XXXXXXXXX,Corporate,PR,5990 Sample Street,948,2,Fitness,65.08725127,-139.04169977,USCA,Bogotá,Tailandia,7508,1/1/2019 18:53,104015,365,60,0.1,207330,599.99,-0.0905,4,2159.96,2399.96,-195.48,East of USA,CO,ON_HOLD,90621,365,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,599.99,0,1/4/2019 18:53,Standard Class
TRANSFER,3,3,106.65,282.63,Shipping on time,0,8,Electronics,Arecibo,EE. UU.,XXXXXXXXX,Jessica,12121,Robinson,XXXXXXXXX,Consumer,IL,2315 Sample Street,10749,8,Technology,53.07727018,95.50099095,LATAM,Istanbul,Tailandia,12121,1/1/2019 08:05,104016,502,3.2,0.04,207331,79.99,0.3472,4,307.16,319.96,106.65,South America,VA,CLOSED,,502,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,1/4/2019 08:05,Second Class
CASH,1,1,56.41,354.42,Shipping on time,0,44,Men's Footwear,Carolina,Puerto Rico,XXXXXXXXX,Terry,17991,Martinez,XXXXXXXXX,Corporate,PR,2644 Sample Street,904,44,Footwear,-31.54333745,117.58459449,LATAM,Warsaw,México,17991,1/1/2019 06:03,104017,365,4,0.04,207332,99.99,0.1959,3,287.97,299.97,56.41,Caribbean,NY,PENDING,,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,99.99,0,1/2/2019 06:03,Same Day
PAYMENT,2,3,89.26,187.22,Advance shipping,0,73,Sporting Goods,Bronx,Puerto Rico,XXXXXXXXX,David,14242,Thompson,XXXXXXXXX,Home Office,PR,9922 Sample Street,940,73,Fan Shop,-14.54789782,6.45502416,Pacific Asia,Amsterdam,Grecia,14242,1/1/2019 06:09,104018,1360,2,0.04,207333,49.99,0.465,4,191.96,199.96,89.26,West Asia,FL,PENDING_PAYMENT,97489,1360,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,49.99,0,1/3/2019 06:09,Second Class
PAYMENT,6,3,44.01,124.8,Late delivery,1,22,Camping & Hiking,Bayamón,Puerto Rico,XXXXXXXXX,Juan,10287,Carter,XXXXXXXXX,Home Office,PR,615 Sample Street,950,22,Outdoors,37.57458074,125.06079442,USCA,Algiers,Argelia,10287,1/1/2019 00:15,104019,502,20,0.25,207334,79.99,0.3668,2,119.98,159.98,44.01,West of USA,CA,ON_HOLD,46130,502,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,1/7/2019 00:15,Second Class
PAYMENT,3,3,12.11,137.92,Shipping on time,0,22,Fishing,Caguas,Puerto Rico,XXXXXXXXX,William,16692,Williams,XXXXXXXXX,Consumer,PR,3818 Sample Street,959,22,Outdoors,29.34657024,-158.29292699,LATAM,Khartoum,Sudán,16692,1/1/2019 08:52,104020,365,12.5,0.25,207335,49.99,0.1077,3,112.48,149.97,12.11,South America,,COMPLETE,,365,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,1/4/2019 08:52,Second Class
CASH,5,2,-6.02,73.28,Late delivery,1,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Donald,11721,Martin,XXXXXXXXX,Consumer,AZ,178 Sample Street,30534,22,Outdoors,-35.65712081,130.50563333,Africa,Dakar,Cuba,11721,1/1/2019 04:02,104021,403,9.6,0.12,207336,79.99,-0.0855,1,70.39,79.99,-6.02,East Africa,NY,PROCESSING,,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,1/6/2019 04:02,First Class
CASH,4,1,125.88,492.12,Late delivery,1,73,Sporting Goods,New York,EE. UU.,XXXXXXXXX,Jeffrey,390,Davis,XXXXXXXXX,Consumer,CO,3866 Sample Street,88493,73,Fan Shop,66.96517369,129.73472444,Africa,Dakar,Colombia,390,1/1/2019 22:58,104022,365,20.8,0.16,207337,129.99,0.2882,4,436.77,519.96,125.88,Central Africa,TX,PENDING,,365,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,129.99,0,1/5/2019 22:58,Same Day
CASH,6,4,-57.45,941.06,Late delivery,1,73,Water Sports,Bayamón,Puerto Rico,XXXXXXXXX,Harold,18688,Martinez,XXXXXXXXX,Home Office,PR,1220 Sample Street,929,73,Fan Shop,30.66134678,123.01978287,Europe,Dakar,México,18688,1/1/2019 03:43,104023,1360,48,0.16,207338,299.99,-0.057,4,1007.97,1199.96,-57.45,Southern Europe,CA,PROCESSING,,1360,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,1/7/2019 03:43,Standard Class
DEBIT,1,2,298.9,1582.43,Advance shipping,0,2,Cardio Equipment,Arecibo,EE. UU.,XXXXXXXXX,Gregory,8194,Wright,XXXXXXXXX,Home Office,GA,3371 Sample Street,47539,2,Fitness,-14.53280874,-17.59361394,USCA,Addis Ababa,Nicaragua,8194,1/1/2019 22:41,104024,403,64,0.16,207339,399.99,0.2224,4,1343.97,1599.96,298.9,Canada,CO,PENDING_PAYMENT,,403,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,1/2/2019 22:41,First Class
TRANSFER,0,1,63.88,165.44,Advance shipping,0,3,Women's Apparel,Caguas,EE. UU.,XXXXXXXXX,Joshua,8466,Ramirez,XXXXXXXXX,Home Office,IL,8840 Sample Street,21120,3,Apparel,16.40219557,-118.16653826,Europe,Havana,Suiza,8466,1/1/2019 09:57,104025,810,9.6,0.16,207340,59.99,0.4226,3,151.17,179.97,63.88,Northern Europe,MI,CLOSED,27559,810,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,1/1/2019 09:57,Same Day
CASH,2,2,23.46,50.77,Shipping on time,0,3,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Daniel,8511,Holloway,XXXXXXXXX,Home Office,AZ,1891 Sample Street,99190,3,Apparel,1.14918536,-163.89794314,USCA,Johannesburg,Nueva Zelanda,8511,1/1/2019 19:15,104026,1360,2,0.04,207341,49.99,0.4888,1,47.99,49.99,23.46,East of USA,WA,PAYMENT_REVIEW,74307,1360,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,49.99,0,1/3/2019 19:15,First Class
PAYMENT,3,2,24.97,160.58,Late delivery,1,22,Camping & Hiking,Bronx,Puerto Rico,XXXXXXXXX,Gillian,14835,Thomas,XXXXXXXXX,Consumer,PR,5339 Sample Street,907,22,Outdoors,-3.79626563,-32.80188779,Africa,Santiago,Nueva Zelanda,14835,1/1/2019 10:26,104027,627,30,0.15,207342,199.99,0.1469,1,169.99,199.99,24.97,Central Africa,NC,PENDING,64524,627,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,1/4/2019 10:26,First Class
CASH,2,3,35.82,451.39,Advance shipping,0,22,Fishing,Ponce,Puerto Rico,XXXXXXXXX,Roger,12595,Thompson,XXXXXXXXX,Consumer,PR,9641 Sample Street,911,22,Outdoors,-28.97923117,169.28956012,Europe,Accra,China,12595,1/1/2019 12:55,104028,810,14.4,0.12,207343,119.99,0.0848,4,422.36,479.96,35.82,Northern Europe,PA,PENDING,83597,810,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,1/3/2019 12:55,Second Class
DEBIT,3,2,49.94,523.34,Late delivery,1,8,Electronics,Ponce,Puerto Rico,XXXXXXXXX,Matthew,15387,Miller,XXXXXXXXX,Corporate,PR,6588 Sample Street,902,8,Technology,46.9655955,-0.50674821,Africa,Geneva,Estados Unidos,15387,1/1/2019 12:53,104029,502,30,0.12,207344,249.99,0.1135,2,439.98,499.98,49.94,West Africa,,COMPLETE,,502,8,,http://images.acmesports.sports/Electronics,Electronics,249.99,0,1/4/2019 12:53,First Class
PAYMENT,3,4,-0.48,490.39,Advance shipping,0,44,Men's Footwear,Caguas,EE. UU.,XXXXXXXXX,Gillian,4533,Miller,XXXXXXXXX,Corporate,CA,1652 Sample Street,79364,44,Footwear,46.6524338,-42.59839822,USCA,Cairo,India,4533,1/1/2019 14:23,104030,810,0,0,207345,99.99,-0.0012,4,399.96,399.96,-0.48,East of USA,CA,PENDING_PAYMENT,,810,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,99.99,0,1/4/2019 14:23,Standard Class
DEBIT,3,3,-22.83,1050.25,Shipping on time,0,73,Shop By Sport,Caguas,EE. UU.,XXXXXXXXX,Larry,7719,Robinson,XXXXXXXXX,Corporate,AZ,4069 Sample Street,25723,73,Fan Shop,-6.99259515,-20.26837924,Pacific Asia,Prague,Noruega,7719,1/1/2019 15:12,104031,810,15,0.05,207346,299.99,-0.0267,3,854.97,899.97,-22.83,West Asia,PA,ON_HOLD,,810,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,299.99,0,1/4/2019 15:12,Second Class
TRANSFER,3,4,11.95,125.08,Advance shipping,0,22,Fishing,Houston,EE. UU.,XXXXXXXXX,Mark,18043,Scott,XXXXXXXXX,Home Office,GA,9018 Sample Street,60598,22,Outdoors,16.1387311,104.37187825,USCA,Algiers,Finlandia,18043,1/1/2019 08:40,104032,1360,12,0.1,207347,119.99,0.1107,1,107.99,119.99,11.95,West of USA,IL,PENDING,,1360,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,1/4/2019 08:40,Standard Class
PAYMENT,3,1,34.37,89.6,Late delivery,1,73,Cleats,Bayamón,EE. UU.,XXXXXXXXX,Patrick,14006,Garcia,XXXXXXXXX,Home Office,IL,4124 Sample Street,76687,73,Fan Shop,-47.46500264,91.10456637,Pacific Asia,Zurich,Dinamarca,14006,1/1/2019 14:28,104033,403,12,0.12,207348,99.99,0.3906,1,87.99,99.99,34.37,West Asia,PA,SUSPECTED_FRAUD,17109,403,73,,http://images.acmesports.sports/Cleats,Cleats,99.99,0,1/4/2019 14:28,Same Day
CASH,1,1,0.2,24.01,Shipping on time,0,73,Indoor/Outdoor Games,Bronx,Puerto Rico,XXXXXXXXX,Gary,4952,Wright,XXXXXXXXX,Corporate,PR,1884 Sample Street,979,73,Fan Shop,17.1679617,-85.87074218,Pacific Asia,Ho Chi Minh City,Ecuador,4952,1/1/2019 11:15,104034,627,4,0.16,207349,24.99,0.0097,1,20.99,24.99,0.2,Southeast Asia,AZ,ON_HOLD,27562,627,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,24.99,0,1/2/2019 11:15,Same Day
TRANSFER,4,3,37.84,195.65,Late delivery,1,22,Fishing,San Antonio,EE. UU.,XXXXXXXXX,Susan,1051,Gonzalez,XXXXXXXXX,Home Office,VA,480 Sample Street,39658,22,Outdoors,8.70275303,114.17152066,Europe,Cairo,Etiopía,1051,1/1/2019 06:40,104035,191,8,0.16,207350,49.99,0.2253,4,167.97,199.96,37.84,Northern Europe,CA,PENDING_PAYMENT,45700,191,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,1/5/2019 06:40,Second Class
TRANSFER,5,4,27.62,291.84,Late delivery,1,8,Electronics,Brooklyn,EE. UU.,XXXXXXXXX,James,11302,Miller,XXXXXXXXX,Corporate,TX,4960 Sample Street,21040,8,Technology,-6.15209442,73.48686311,USCA,Copenhagen,Bolivia,11302,1/1/2019 13:01,104036,810,2.4,0.04,207351,59.99,0.1199,4,230.36,239.96,27.62,US Center,IL,PENDING_PAYMENT,,810,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,1/6/2019 13:01,Standard Class
CASH,2,2,184.3,454.3,Shipping on time,0,22,Fishing,Phoenix,EE. UU.,XXXXXXXXX,Donald,9826,Moore,XXXXXXXXX,Consumer,CO,5433 Sample Street,82147,22,Outdoors,-46.68927202,17.67305897,Europe,Nairobi,Reino Unido,9826,1/1/2019 20:15,104037,365,6,0.05,207352,119.99,0.4042,4,455.96,479.96,184.3,Eastern Europe,,COMPLETE,,365,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,1/3/2019 20:15,First Class
DEBIT,3,4,75.72,250.12,Advance shipping,0,73,Water Sports,San Juan,EE. UU.,XXXXXXXXX,Gillian,16800,Hill,XXXXXXXXX,Home Office,NJ,4060 Sample Street,70845,73,Fan Shop,13.11301243,78.87141381,Africa,Lusaka,Ghana,16800,1/1/2019 06:40,104038,191,50,0.2,207353,249.99,0.3786,1,199.99,249.99,75.72,West Africa,WA,PROCESSING,,191,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,1/4/2019 06:40,Standard Class
DEBIT,4,3,37.38,263.08,Late delivery,1,8,Electronics,Bronx,Puerto Rico,XXXXXXXXX,Justin,19312,Harris,XXXXXXXXX,Consumer,PR,5018 Sample Street,974,8,Technology,-35.77700819,-20.56504207,Africa,Manila,Taiwán,19312,1/1/2019 00:54,104039,627,6,0.1,207354,59.99,0.1731,4,215.96,239.96,37.38,East Africa,WA,PROCESSING,,627,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,1/5/2019 00:54,Second Class
CASH,3,2,-44.7,638.58,Late delivery,1,73,Water Sports,Los Angeles,EE. UU.,XXXXXXXXX,James,820,Martinez,XXXXXXXXX,Corporate,MI,8520 Sample Street,11267,73,Fan Shop,-7.6686691,69.51959851,Africa,San Francisco,Turquía,820,1/1/2019 05:26,104040,365,48,0.16,207355,299.99,-0.0887,2,503.98,599.98,-44.7,Central Africa,NJ,PROCESSING,96920,365,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,1/4/2019 05:26,First Class
CASH,2,1,23.51,117.58,Late delivery,1,8,Electronics,New York,EE. UU.,XXXXXXXXX,Patricia,11093,Wright,XXXXXXXXX,Consumer,GA,8916 Sample Street,97551,8,Technology,32.27935942,48.1932606,Pacific Asia,Taipei,Suiza,11093,1/1/2019 10:08,104041,365,9,0.15,207356,59.99,0.2305,2,101.98,119.98,23.51,South Asia,GA,PENDING_PAYMENT,,365,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,1/3/2019 10:08,Same Day
CASH,1,1,-32.91,436.47,Shipping on time,0,22,Camping & Hiking,San Juan,Puerto Rico,XXXXXXXXX,James,20448,Johnson,XXXXXXXXX,Corporate,PR,8720 Sample Street,968,22,Outdoors,5.99984141,-59.79880084,Europe,Townsville,Malasia,20448,1/1/2019 20:27,104042,502,8,0.04,207357,199.99,-0.0857,2,383.98,399.98,-32.91,Central Asia,,COMPLETE,,502,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,1/2/2019 20:27,Same Day
DEBIT,5,2,-3.09,109.63,Late delivery,1,73,Indoor/Outdoor Games,Bronx,EE. UU.,XXXXXXXXX,Kyle,17871,Carter,XXXXXXXXX,Consumer,MA,5517 Sample Street,11644,73,Fan Shop,-19.86100187,-114.62564696,Pacific Asia,Kingston,Rusia,17871,1/1/2019 10:30,104043,403,6,0.2,207358,29.99,-0.0322,4,95.97,119.96,-3.09,Oceania,NJ,PENDING,,403,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,29.99,0,1/6/2019 10:30,First Class
TRANSFER,4,1,20.08,95.92,Late delivery,1,3,Accessories,New York,EE. UU.,XXXXXXXXX,Thomas,19366,Lewis,XXXXXXXXX,Corporate,NC,3439 Sample Street,97633,3,Apparel,53.27677685,-16.45240543,USCA,San Jose,Indonesia,19366,1/1/2019 02:22,104044,502,1.2,0.04,207359,29.99,0.2325,3,86.37,89.97,20.08,West of USA,OH,ON_HOLD,,502,3,,http://images.acmesports.sports/Accessories,Accessories,29.99,0,1/5/2019 02:22,Same Day
TRANSFER,5,3,15.99,75.76,Late delivery,1,44,Men's Footwear,Bayamón,EE. UU.,XXXXXXXXX,Daniel,1623,Scott,XXXXXXXXX,Home Office,CA,5838 Sample Street,41523,44,Footwear,55.57860907,-132.6414361,Europe,Nairobi,Finlandia,1623,1/1/2019 18:01,104045,810,16,0.2,207360,79.99,0.2499,1,63.99,79.99,15.99,Southern Europe,FL,PROCESSING,13934,810,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,79.99,0,1/6/2019 18:01,Second Class
DEBIT,2,1,105.22,511.86,Late delivery,1,22,Camping & Hiking,Dallas,EE. UU.,XXXXXXXXX,Jonathan,5331,Martinez,XXXXXXXXX,Consumer,NC,3912 Sample Street,71808,22,Outdoors,-7.71351711,-0.21896487,Africa,Berlin,Canadá,5331,1/1/2019 15:20,104046,365,24,0.12,207361,199.99,0.1993,3,527.97,599.97,105.22,Central Africa,PA,CLOSED,21017,365,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,1/3/2019 15:20,Same Day
PAYMENT,5,3,11.4,84.37,Late delivery,1,73,Indoor/Outdoor Games,Bronx,Puerto Rico,XXXXXXXXX,Brian,16834,Miller,XXXXXXXXX,Consumer,PR,2072 Sample Street,957,73,Fan Shop,-38.95899307,-2.56937301,Africa,São Paulo,Finlandia,16834,1/1/2019 06:20,104047,810,2,0.1,207362,19.99,0.1584,4,71.96,79.96,11.4,North Africa,GA,PROCESSING,,810,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,19.99,0,1/6/2019 06:20,Second Class
PAYMENT,4,2,-8.36,97.01,Late delivery,1,44,Men's Footwear,Arecibo,Puerto Rico,XXXXXXXXX,Patricia,10573,Green,XXXXXXXXX,Consumer,PR,7321 Sample Street,952,44,Footwear,-16.78821965,151.43907604,Pacific Asia,Tokyo,España,10573,1/1/2019 18:05,104048,365,15,0.15,207363,99.99,-0.0984,1,84.99,99.99,-8.36,Eastern Asia,FL,ON_HOLD,24990,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,99.99,0,1/5/2019 18:05,First Class
TRANSFER,5,2,70.34,278.86,Late delivery,1,44,Men's Footwear,San Juan,Puerto Rico,XXXXXXXXX,Justin,6650,Brown,XXXXXXXXX,Corporate,PR,954 Sample Street,979,44,Footwear,-36.67415359,126.48855443,Pacific Asia,Santo Domingo,Uganda,6650,1/1/2019 21:31,104049,403,5.6,0.08,207364,69.99,0.2731,4,257.56,279.96,70.34,Oceania,VA,ON_HOLD,,403,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,1/6/2019 21:31,First Class
DEBIT,4,4,8.09,287.68,Shipping on time,0,3,Women's Apparel,Bayamón,Puerto Rico,XXXXXXXXX,Edward,1920,White,XXXXXXXXX,Consumer,PR,2438 Sample Street,975,3,Apparel,-30.25483099,120.90991932,LATAM,Kampala,España,1920,1/1/2019 18:30,104050,403,0,0,207365,59.99,0.0337,4,239.96,239.96,8.09,South America,VA,PAYMENT_REVIEW,,403,3,,http://images.acmesports.sports/Women's+Apparel,Women's Apparel,59.99,0,1/5/2019 18:30,Standard Class
PAYMENT,3,4,16.71,204.25,Advance shipping,0,8,Electronics,New York,EE. UU.,XXXXXXXXX,Charles,6239,Tate,XXXXXXXXX,Corporate,IL,219 Sample Street,62199,8,Technology,-45.11424315,153.49601808,Pacific Asia,Berlin,Nigeria,6239,1/1/2019 17:32,104051,403,2.4,0.04,207366,59.99,0.0967,3,172.77,179.97,16.71,Southeast Asia,GA,CLOSED,,403,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,1/4/2019 17:32,Standard Class
TRANSFER,2,2,52.58,161.23,Shipping on time,0,44,Men's Footwear,Ponce,EE. UU.,XXXXXXXXX,Kevin,7526,Martinez,XXXXXXXXX,Home Office,CA,7171 Sample Street,19325,44,Footwear,-29.69878278,-66.37297492,Europe,Oslo,EE. UU.,7526,1/1/2019 21:58,104052,810,3.5,0.05,207367,69.99,0.3954,2,132.98,139.98,52.58,Central Asia,,COMPLETE,,810,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,1/3/2019 21:58,First Class
