Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,5,4,-60.55,744.16,Shipping on time,1,22,Camping & Hiking,Carolina,Puerto Rico,XXXXXXXXX,Daniel,17955,Thomas,XXXXXXXXX,Consumer,PR,3393 Sample Street,935,22,Outdoors,57.23687742,-100.66447563,USCA,Calgary,Canadá,17955,8/1/2018 01:22,90115,810,6.55,0.05,193430,131.01,-0.0973,5,622.28,655.03,-60.55,Canada,,PAYMENT_REVIEW,,810,22,,http://images.acmesports.sports/Marmot+Trestles+15+Sleeping+Bag,Marmot Trestles 15 Sleeping Bag,131.01,0,8/6/2018 01:22,Second Class
DEBIT,4,2,2.47,17.75,Late delivery,1,73,Indoor/Outdoor Games,New York,EE. UU.,XXXXXXXXX,Linda,15734,Nelson,XXXXXXXXX,Corporate,CO,794 Sample Street,18962,73,Fan Shop,34.73275883,-117.44967951,USCA,Phoenix,Estados Unidos,15734,8/1/2018 01:36,90116,365,3.02,0.15,193431,20.15,0.1441,1,17.13,20.15,2.47,West of USA ,NJ,COMPLETE,,365,73,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,20.15,0,8/5/2018 01:36,Standard Class
DEBIT,6,3,46.27,129.29,Late delivery,1,3,Women's Apparel,Ponce,Puerto Rico,XXXXXXXXX,Andrew,13484,Taylor,XXXXXXXXX,Corporate,PR,4651 Sample Street,960,3,Apparel,50.03751298,9.87512828,Europe,Berlin,Francia,13484,8/1/2018 02:02,90117,627,9.07,0.15,193432,60.46,0.4502,2,102.78,120.92,46.27,Western Europe,,SUSPECTED_FRAUD,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,60.46,0,8/7/2018 02:02,First Class
DEBIT,6,4,12.37,284.62,Late delivery,1,73,Cleats,Bayamón,Puerto Rico,XXXXXXXXX,Matthew,19270,Jones,XXXXXXXXX,Home Office,PR,6701 Sample Street,968,73,Fan Shop,-16.02865832,-52.9739511,LATAM,Santiago,Chile,19270,8/1/2018 02:06,90118,365,14.51,0.16,193433,90.69,0.0406,4,304.73,362.77,12.37,South America,NC,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Nike+Men's+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,90.69,0,8/7/2018 02:06,Same Day
PAYMENT,2,2,4.12,277.13,Shipping on time,0,2,Cardio Equipment,Phoenix,EE. UU.,XXXXXXXXX,John,12807,Harris,XXXXXXXXX,Home Office,TX,9151 Sample Street,14830,2,Fitness,45.14812657,9.3815452,Europe,Paris,Alemania,12807,8/1/2018 02:11,90119,365,36.28,0.12,193434,302.34,0.0155,1,266.06,302.34,4.12,Western Europe,,PROCESSING,,365,2,,http://images.acmesports.sports/Diamondback+Women's+Serene+Classic+Comfort+Bi,Diamondback Women's Serene Classic Comfort Bi,302.34,0,8/3/2018 02:11,First Class
CASH,3,3,21.26,52.86,Shipping on time,0,22,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Donald,9040,Miller,XXXXXXXXX,Corporate,GA,1607 Sample Street,62748,22,Outdoors,40.02688241,12.79725055,Europe,Madrid,Italia,9040,8/1/2018 03:05,90120,191,0.0,0.0,193435,50.38,0.4219,1,50.38,50.38,21.26,Southern Europe,,COMPLETE,,191,22,,http://images.acmesports.sports/O'Brien+Men's+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,50.38,0,8/4/2018 03:05,Standard Class
DEBIT,1,2,140.24,611.83,Advance shipping,0,2,Cardio Equipment,Houston,EE. UU.,XXXXXXXXX,Linda,6512,Flores,XXXXXXXXX,Corporate,OH,1052 Sample Street,85316,2,Fitness,-14.4713475,-57.80068805,LATAM,São Paulo,Chile,6512,8/1/2018 03:10,90121,365,48.37,0.16,193436,302.34,0.2761,2,507.93,604.67,140.24,South America,PA,PENDING_PAYMENT,,365,2,,http://images.acmesports.sports/Diamondback+Women's+Serene+Classic+Comfort+Bi,Diamondback Women's Serene Classic Comfort Bi,302.34,0,8/2/2018 03:10,First Class
DEBIT,3,4,73.68,308.91,Advance shipping,0,44,Men's Footwear,San Juan,Puerto Rico,XXXXXXXXX,John,6445,Torres,XXXXXXXXX,Consumer,PR,1232 Sample Street,958,44,Footwear,15.58053108,-89.29424832,LATAM,Guatemala City,Costa Rica,6445,8/1/2018 03:45,90122,403,10.58,0.15,193437,70.54,0.3072,4,239.83,282.15,73.68,Central America,,PENDING_PAYMENT,,403,44,,http://images.acmesports.sports/Under+Armour+Men's+Micro+G+Assert+6,Under Armour Men's Micro G Assert 6,70.54,0,8/4/2018 03:45,Standard Class
PAYMENT,3,3,73.85,306.85,Shipping canceled,1,22,Fishing,San Juan,Puerto Rico,XXXXXXXXX,Linda,18307,Wright,XXXXXXXXX,Consumer,PR,4112 Sample Street,978,22,Outdoors,-13.6815564,-52.65894447,LATAM,Lima,Argentina,18307,8/1/2018 03:46,90123,810,9.07,0.1,193438,90.69,0.3016,3,244.87,272.08,73.85,South America,,PENDING,,810,22,,http://images.acmesports.sports/Penn+Battle+II+Spinning+Reel,Penn Battle II Spinning Reel,90.69,0,8/4/2018 03:46,Standard Class
TRANSFER,4,2,204.51,515.99,Late delivery,1,73,Water Sports,New York,EE. UU.,XXXXXXXXX,Linda,11718,Williams,XXXXXXXXX,Consumer,WA,3367 Sample Street,65781,73,Fan Shop,19.48993271,77.14550265,Pacific Asia,Mumbai,Sri Lanka,11718,8/1/2018 03:55,90124,502,30.23,0.15,193439,201.55,0.3979,3,513.97,604.66,204.51,South Asia,,COMPLETE,55804.0,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,201.55,0,8/5/2018 03:55,Standard Class
TRANSFER,5,3,13.21,62.56,Late delivery,1,73,Indoor/Outdoor Games,San Juan,Puerto Rico,XXXXXXXXX,Anthony,15657,Adams,XXXXXXXXX,Consumer,PR,7556 Sample Street,940,73,Fan Shop,29.03548765,16.44797931,Africa,Tunis,Túnez,15657,8/1/2018 03:56,90125,502,3.02,0.1,193440,30.22,0.2428,2,54.41,60.45,13.21,North Africa,GA,PENDING,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,30.22,0,8/6/2018 03:56,First Class
TRANSFER,4,3,7.63,379.96,Shipping on time,1,73,Cleats,Ponce,Puerto Rico,XXXXXXXXX,Elizabeth,21060,Nguyen,XXXXXXXXX,Corporate,PR,7422 Sample Street,963,73,Fan Shop,45.96210191,7.31692375,Europe,London,Italia,21060,8/1/2018 04:06,90126,365,7.26,0.08,193441,90.69,0.0183,5,417.17,453.47,7.63,Western Europe,,ON_HOLD,,365,73,,http://images.acmesports.sports/Nike+Men's+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,90.69,0,8/5/2018 04:06,Standard Class
DEBIT,4,3,38.29,296.59,Shipping on time,1,73,Water Sports,San Diego,EE. UU.,XXXXXXXXX,Joshua,8529,Thomas,XXXXXXXXX,Consumer,GA,4285 Sample Street,50135,73,Fan Shop,-15.21024493,-54.09341351,LATAM,Santiago,Brasil,8529,8/1/2018 04:08,90127,627,12.6,0.05,193442,251.94,0.16,1,239.34,251.94,38.29,South America,,COMPLETE,,627,73,,http://images.acmesports.sports/Body+Glove+3T+Barefoot+Cinch+Wakeboard,Body Glove 3T Barefoot Cinch Wakeboard,251.94,0,8/5/2018 04:08,Standard Class
TRANSFER,2,0,132.58,469.79,Late delivery,1,73,Cleats,San Diego,EE. UU.,XXXXXXXXX,Karen,10508,Taylor,XXXXXXXXX,Corporate,MI,1901 Sample Street,55227,73,Fan Shop,50.32428864,12.24825615,Europe,Rome,Reino Unido,10508,8/1/2018 04:19,90128,502,15.72,0.12,193443,131.01,0.2875,4,461.15,524.03,132.58,Western Europe,,COMPLETE,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,131.01,0,8/3/2018 04:19,Standard Class
PAYMENT,5,3,4.18,32.38,Late delivery,1,3,Accessories,Bayamón,Puerto Rico,XXXXXXXXX,Jessica,1868,Wilson,XXXXXXXXX,Consumer,PR,6938 Sample Street,951,3,Apparel,2.78500318,112.69858211,Pacific Asia,Ho Chi Minh City,Malasia,1868,8/1/2018 04:32,90129,365,4.23,0.12,193444,35.26,0.1348,1,31.03,35.26,4.18,Southeast Asia,,PENDING_PAYMENT,,365,3,,http://images.acmesports.sports/Adidas+Originals+Trefoil+Backpack,Adidas Originals Trefoil Backpack,35.26,0,8/6/2018 04:32,Second Class
DEBIT,2,3,183.87,3178.2,Advance shipping,0,2,Cardio Equipment,Bayamón,Puerto Rico,XXXXXXXXX,Patricia,1998,Green,XXXXXXXXX,Corporate,PR,7644 Sample Street,908,2,Fitness,32.6904816,115.92133991,Pacific Asia,Taipei,China,1998,8/1/2018 05:01,90130,627,96.75,0.16,193445,604.68,0.0724,5,2539.66,3023.41,183.87,Eastern Asia,,COMPLETE,,627,2,,http://images.acmesports.sports/ProForm+505+CST+Treadmill,ProForm 505 CST Treadmill,604.68,0,8/3/2018 05:01,Standard Class
PAYMENT,4,3,41.37,352.96,Shipping on time,1,44,Men's Footwear,Carolina,Puerto Rico,XXXXXXXXX,Robert,5674,Garcia,XXXXXXXXX,Corporate,PR,7545 Sample Street,931,44,Footwear,-12.41004479,-57.31356017,LATAM,Bogotá,Brasil,5674,8/1/2018 05:54,90131,810,16.12,0.2,193446,80.62,0.1283,5,322.48,403.08,41.37,South America,,PROCESSING,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,80.62,0,8/5/2018 05:54,Standard Class
DEBIT,2,3,2.65,26.71,Advance shipping,0,73,Indoor/Outdoor Games,Ponce,Puerto Rico,XXXXXXXXX,Patricia,11541,Torres,XXXXXXXXX,Consumer,PR,3667 Sample Street,940,73,Fan Shop,48.97420427,11.0407952,Europe,Berlin,Reino Unido,11541,8/1/2018 06:41,90132,502,4.84,0.16,193447,30.22,0.1044,1,25.38,30.22,2.65,Western Europe,,COMPLETE,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,30.22,0,8/3/2018 06:41,Second Class
TRANSFER,5,3,5.27,23.22,Late delivery,1,73,Indoor/Outdoor Games,San Juan,Puerto Rico,XXXXXXXXX,Karen,19840,Taylor,XXXXXXXXX,Consumer,PR,9451 Sample Street,969,73,Fan Shop,46.74591535,11.23717429,Europe,Madrid,Alemania,19840,8/1/2018 06:58,90133,365,0.81,0.04,193448,20.15,0.2725,1,19.34,20.15,5.27,Western Europe,,COMPLETE,,365,73,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,20.15,0,8/6/2018 06:58,Standard Class
DEBIT,0,1,76.46,246.83,Advance shipping,0,73,Water Sports,Carolina,Puerto Rico,XXXXXXXXX,Barbara,10469,Miller,XXXXXXXXX,Consumer,PR,3124 Sample Street,987,73,Fan Shop,38.43256158,-119.71362123,USCA,Los Angeles,Estados Unidos,10469,8/1/2018 07:37,90134,365,60.47,0.2,193449,302.34,0.3161,1,241.87,302.34,76.46,West of USA ,,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,302.34,0,8/1/2018 07:37,Second Class
DEBIT,6,3,35.76,184.4,Late delivery,1,3,Women's Apparel,San Juan,Puerto Rico,XXXXXXXXX,Andrew,15705,Jones,XXXXXXXXX,Corporate,PR,8174 Sample Street,909,3,Apparel,5.4123723,107.26641298,Pacific Asia,Manila,Malasia,15705,8/1/2018 08:13,90135,627,6.05,0.1,193450,60.46,0.2191,3,163.23,181.38,35.76,Southeast Asia,,PROCESSING,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,60.46,0,8/7/2018 08:13,Second Class
PAYMENT,5,3,22.0,84.88,Late delivery,1,22,Fishing,Ponce,Puerto Rico,XXXXXXXXX,Kenneth,11951,White,XXXXXXXXX,Consumer,PR,9503 Sample Street,924,22,Outdoors,60.89152635,12.27788326,Europe,Oslo,Dinamarca,11951,8/1/2018 08:32,90136,403,30.23,0.25,193451,120.93,0.2426,1,90.7,120.93,22.0,Northern Europe,,COMPLETE,,403,22,,http://images.acmesports.sports/Shimano+SLX+Baitcast+Reel,Shimano SLX Baitcast Reel,120.93,0,8/6/2018 08:32,Standard Class
DEBIT,1,2,107.93,381.67,Advance shipping,0,22,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Jessica,16117,Martin,XXXXXXXXX,Consumer,GA,267 Sample Street,86753,22,Outdoors,39.27134218,15.16256892,Europe,Madrid,Grecia,16117,8/1/2018 08:32,90137,191,20.16,0.1,193452,201.55,0.2975,2,362.79,403.11,107.93,Southern Europe,,PROCESSING,,191,22,,http://images.acmesports.sports/Field+&+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,201.55,0,8/2/2018 08:32,Second Class
TRANSFER,5,3,25.01,69.59,Late delivery,1,44,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Robert,21061,Jones,XXXXXXXXX,Consumer,PA,2172 Sample Street,50910,44,Footwear,11.97066916,-88.45695993,LATAM,Managua,México,21061,8/1/2018 08:42,90138,810,4.03,0.05,193453,80.62,0.3266,1,76.59,80.62,25.01,Central America,,PROCESSING,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,80.62,0,8/6/2018 08:42,Same Day
PAYMENT,5,2,19.45,57.18,Late delivery,1,8,Electronics,Bayamón,Puerto Rico,XXXXXXXXX,Elizabeth,13606,White,XXXXXXXXX,Corporate,PR,9002 Sample Street,976,8,Technology,49.52187626,8.49793092,Europe,Madrid,Francia,13606,8/1/2018 08:58,90139,365,9.67,0.16,193454,60.46,0.383,1,50.79,60.46,19.45,Western Europe,VA,COMPLETE,,365,8,,http://images.acmesports.sports/Web+Camera,Web Camera,60.46,0,8/6/2018 08:58,Standard Class
CASH,2,3,8.31,54.53,Advance shipping,0,22,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Barbara,9795,Harris,XXXXXXXXX,Consumer,NY,181 Sample Street,93606,22,Outdoors,13.50682231,-86.08830149,LATAM,San José,Guatemala,9795,8/1/2018 09:46,90140,191,2.52,0.05,193455,50.38,0.1736,1,47.86,50.38,8.31,Central America,OH,PENDING_PAYMENT,,191,22,,http://images.acmesports.sports/O'Brien+Men's+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,50.38,0,8/3/2018 09:46,Standard Class
DEBIT,5,3,-2.19,88.27,Late delivery,1,22,Fishing,San Antonio,EE. UU.,XXXXXXXXX,Andrew,21062,Anderson,XXXXXXXXX,Consumer,OH,8220 Sample Street,16668,22,Outdoors,42.74322619,12.65056593,Europe,Rome,Italia,21062,8/1/2018 10:33,90141,810,13.6,0.15,193456,90.69,-0.0284,1,77.09,90.69,-2.19,Southern Europe,,PROCESSING,,810,22,,http://images.acmesports.sports/Penn+Battle+II+Spinning+Reel,Penn Battle II Spinning Reel,90.69,0,8/6/2018 10:33,Standard Class
PAYMENT,3,3,13.71,98.12,Shipping on time,0,3,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Karen,17488,King,XXXXXXXXX,Corporate,VA,5807 Sample Street,42105,3,Apparel,12.39455954,-85.94309538,LATAM,Guatemala City,Costa Rica,17488,8/1/2018 11:00,90142,627,9.07,0.15,193457,60.46,0.1334,2,102.78,120.92,13.71,Central America,,COMPLETE,56770.0,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,60.46,0,8/4/2018 11:00,Standard Class
DEBIT,5,2,-0.25,37.27,Late delivery,1,73,Indoor/Outdoor Games,Phoenix,EE. UU.,XXXXXXXXX,Patricia,3609,White,XXXXXXXXX,Consumer,TX,233 Sample Street,77050,73,Fan Shop,57.49576511,17.09504411,Europe,Copenhagen,Dinamarca,3609,8/1/2018 11:30,90143,365,0.0,0.0,193458,20.15,-0.0061,2,40.29,40.29,-0.25,Northern Europe,,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,20.15,0,8/6/2018 11:30,Standard Class
TRANSFER,3,3,15.49,65.3,Shipping on time,0,3,Women's Apparel,San Diego,EE. UU.,XXXXXXXXX,Donald,16146,Nguyen,XXXXXXXXX,Consumer,FL,7941 Sample Street,35808,3,Apparel,46.69603214,9.61811731,Europe,Berlin,Reino Unido,16146,8/1/2018 11:38,90144,502,2.77,0.05,193459,55.42,0.2943,1,52.65,55.42,15.49,Western Europe,NY,COMPLETE,,502,3,,http://images.acmesports.sports/Under+Armour+Women's+Armour+Fleece+Hoodie,Under Armour Women's Armour Fleece Hoodie,55.42,0,8/4/2018 11:38,Standard Class
CASH,3,3,19.78,54.94,Shipping on time,0,3,Women's Apparel,Brooklyn,EE. UU.,XXXXXXXXX,John,3084,Hill,XXXXXXXXX,Home Office,NC,5592 Sample Street,38565,3,Apparel,2.69808033,112.65173049,Pacific Asia,Bangkok,Tailandia,3084,8/1/2018 11:39,90145,1360,4.03,0.08,193460,50.38,0.4267,1,46.35,50.38,19.78,Southeast Asia,,COMPLETE,,1360,3,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.38,0,8/4/2018 11:39,Standard Class
TRANSFER,5,3,-2.24,73.6,Late delivery,1,22,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Michael,12847,Taylor,XXXXXXXXX,Corporate,PR,4756 Sample Street,960,22,Outdoors,47.70216851,11.49881351,Europe,Madrid,Alemania,12847,8/1/2018 11:43,90146,403,3.22,0.04,193461,80.62,-0.0289,1,77.4,80.62,-2.24,Western Europe,IL,ON_HOLD,,403,22,,http://images.acmesports.sports/Coleman+Sundome+4-Person+Tent,Coleman Sundome 4-Person Tent,80.62,0,8/6/2018 11:43,Second Class
DEBIT,5,2,112.7,558.46,Late delivery,1,73,Water Sports,Philadelphia,EE. UU.,XXXXXXXXX,Joseph,13597,King,XXXXXXXXX,Home Office,TX,3920 Sample Street,75518,73,Fan Shop,47.80438422,10.42938162,Europe,London,España,13597,8/1/2018 11:44,90147,502,20.16,0.1,193462,201.55,0.2071,3,544.18,604.66,112.7,Western Europe,WA,COMPLETE,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,201.55,0,8/6/2018 11:44,First Class
TRANSFER,2,1,9.49,259.11,Shipping on time,1,73,Cleats,Ponce,Puerto Rico,XXXXXXXXX,Richard,14119,Hill,XXXXXXXXX,Corporate,PR,5530 Sample Street,932,73,Fan Shop,14.90532334,-86.62189393,LATAM,Tegucigalda,Guatemala,14119,8/1/2018 11:58,90148,502,19.65,0.15,193463,131.01,0.0426,2,222.71,262.01,9.49,Central America,,CLOSED,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,131.01,0,8/3/2018 11:58,First Class
DEBIT,4,2,-7.75,155.47,Late delivery,1,22,Camping & Hiking,San Antonio,EE. UU.,XXXXXXXXX,Andrew,7210,Harris,XXXXXXXXX,Consumer,CO,287 Sample Street,71039,22,Outdoors,37.89145267,15.80802372,Europe,Madrid,España,7210,8/1/2018 12:20,90149,403,16.12,0.2,193464,80.62,-0.0601,2,128.99,161.23,-7.75,Southern Europe,,ON_HOLD,,403,22,,http://images.acmesports.sports/Coleman+Sundome+4-Person+Tent,Coleman Sundome 4-Person Tent,80.62,0,8/5/2018 12:20,Standard Class
DEBIT,5,2,1.67,62.64,Late delivery,1,3,Women's Apparel,Ponce,Puerto Rico,XXXXXXXXX,Patricia,6619,Scott,XXXXXXXXX,Consumer,PR,8213 Sample Street,948,3,Apparel,42.24245999,12.41588275,Europe,Athens,Grecia,6619,8/1/2018 12:45,90150,502,6.65,0.12,193465,55.42,0.0343,1,48.77,55.42,1.67,Southern Europe,,COMPLETE,,502,3,,http://images.acmesports.sports/Under+Armour+Women's+Armour+Fleece+Hoodie,Under Armour Women's Armour Fleece Hoodie,55.42,0,8/6/2018 12:45,First Class
