Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,3,43.82,442.4,Late delivery,1,73,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Donald,6982,King,XXXXXXXXX,Corporate,PR,3845 Sample Street,937,73,Fan Shop,34.44507386,114.77185126,Pacific Asia,Taipei,Corea del Sur,6982,10/1/2018 02:35,94415,502,21.3,0.1,197730,212.98,0.1143,2,383.36,425.96,43.82,Eastern Asia,CO,PENDING_PAYMENT,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,212.98,0,10/6/2018 02:35,Standard Class
DEBIT,5,2,-11.67,407.1,Late delivery,1,73,Shop By Sport,New York,EE. UU.,XXXXXXXXX,James,21161,Miller,XXXXXXXXX,Corporate,GA,843 Sample Street,92938,73,Fan Shop,16.14893625,-86.92384422,LATAM,Guatemala City,Nicaragua,21161,10/1/2018 02:44,94416,403,85.2,0.16,197731,532.47,-0.0261,1,447.27,532.47,-11.67,Central America,,CLOSED,,403,73,,http://images.acmesports.sports/Callaway+Men's+Strata+Ultimate+Golf+Set,Callaway Men's Strata Ultimate Golf Set,532.47,0,10/6/2018 02:44,Standard Class
DEBIT,6,3,85.15,401.7,Late delivery,1,44,Men's Footwear,New York,EE. UU.,XXXXXXXXX,Joshua,21162,Miller,XXXXXXXXX,Home Office,MI,345 Sample Street,99020,44,Footwear,14.62807305,-85.96632066,LATAM,San José,Nicaragua,21162,10/1/2018 03:12,94417,403,11.18,0.15,197732,74.54,0.2688,5,316.78,372.68,85.15,Central America,,PENDING_PAYMENT,,403,44,,http://images.acmesports.sports/Under+Armour+Men's+Micro+G+Assert+6,Under Armour Men's Micro G Assert 6,74.54,0,10/7/2018 03:12,Standard Class
DEBIT,3,3,62.76,686.74,Shipping on time,0,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Steven,4919,Allen,XXXXXXXXX,Corporate,TX,7168 Sample Street,23411,22,Outdoors,11.42385894,-85.45261781,LATAM,Managua,México,4919,10/1/2018 03:26,94418,191,10.65,0.05,197733,212.98,0.1034,3,606.99,638.94,62.76,Central America,,PROCESSING,,191,22,,http://images.acmesports.sports/Field+&+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,212.98,0,10/4/2018 03:26,Standard Class
DEBIT,3,3,1.93,136.44,Shipping on time,0,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Steven,14005,Garcia,XXXXXXXXX,Consumer,OH,2020 Sample Street,49454,22,Outdoors,33.66316523,115.19974214,Pacific Asia,Shanghai,Corea del Sur,14005,10/1/2018 03:35,94419,810,5.54,0.04,197734,138.43,0.0145,1,132.89,138.43,1.93,Eastern Asia,,SUSPECTED_FRAUD,18990.0,810,22,,http://images.acmesports.sports/Marmot+Trestles+15+Sleeping+Bag,Marmot Trestles 15 Sleeping Bag,138.43,0,10/4/2018 03:35,Standard Class
CASH,3,4,10.26,84.46,Advance shipping,0,22,Fishing,New York,EE. UU.,XXXXXXXXX,Thomas,7905,Smith,XXXXXXXXX,Corporate,MI,383 Sample Street,28165,22,Outdoors,38.41725974,-97.66077148,USCA,Dallas,Estados Unidos,7905,10/1/2018 03:56,94420,810,9.58,0.1,197735,95.84,0.1189,1,86.26,95.84,10.26,US Center ,,PENDING,,810,22,,http://images.acmesports.sports/Penn+Battle+II+Spinning+Reel,Penn Battle II Spinning Reel,95.84,0,10/4/2018 03:56,Standard Class
PAYMENT,4,3,54.18,229.06,Shipping on time,1,73,Cleats,Carolina,Puerto Rico,XXXXXXXXX,John,20189,Thompson,XXXXXXXXX,Home Office,PR,8722 Sample Street,941,73,Fan Shop,47.82132457,11.40665409,Europe,Madrid,Francia,20189,10/1/2018 04:30,94421,502,27.69,0.2,197736,138.43,0.2446,2,221.49,276.87,54.18,Western Europe,,COMPLETE,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,138.43,0,10/5/2018 04:30,Standard Class
CASH,2,2,19.92,214.54,Shipping on time,0,73,Cleats,Carolina,Puerto Rico,XXXXXXXXX,Anthony,7579,Wright,XXXXXXXXX,Home Office,PR,1120 Sample Street,919,73,Fan Shop,37.05387532,13.33239428,Europe,Rome,España,7579,10/1/2018 04:33,94422,627,12.78,0.12,197737,106.49,0.1063,2,187.41,212.97,19.92,Southern Europe,,PENDING_PAYMENT,,627,73,,http://images.acmesports.sports/Adidas+Men's+Predator+Football+Cleat,Adidas Men's Predator Football Cleat,106.49,0,10/3/2018 04:33,Same Day
PAYMENT,2,2,1.63,24.39,Shipping on time,0,73,Indoor/Outdoor Games,San Juan,Puerto Rico,XXXXXXXXX,Robert,11059,Moore,XXXXXXXXX,Corporate,PR,1131 Sample Street,943,73,Fan Shop,52.10009821,24.88952972,Europe,Prague,Rusia,11059,10/1/2018 04:46,94423,627,2.13,0.08,197738,26.61,0.0666,1,24.48,26.61,1.63,Eastern Europe,,COMPLETE,65559.0,627,73,,http://images.acmesports.sports/Franklin+Sports+MLB+Pro+Batting+Gloves,Franklin Sports MLB Pro Batting Gloves,26.61,0,10/3/2018 04:46,Standard Class
TRANSFER,2,3,-0.9,35.89,Advance shipping,0,73,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Karen,4201,Jones,XXXXXXXXX,Consumer,NY,4552 Sample Street,68897,73,Fan Shop,18.31275338,-72.81266073,LATAM,Kingston,Haití,4201,10/1/2018 05:18,94424,502,1.6,0.05,197739,31.94,-0.0297,1,30.34,31.94,-0.9,Caribbean,,COMPLETE,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,31.94,0,10/3/2018 05:18,Standard Class
TRANSFER,5,2,153.7,1016.88,Late delivery,1,2,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,James,7451,Williams,XXXXXXXXX,Consumer,PR,5033 Sample Street,941,2,Fitness,35.12973855,-118.00643745,USCA,Denver,Estados Unidos,7451,10/1/2018 05:38,94425,627,95.84,0.15,197740,638.97,0.1415,2,1086.25,1277.93,153.7,West of USA ,,PENDING_PAYMENT,,627,2,,http://images.acmesports.sports/ProForm+505+CST+Treadmill,ProForm 505 CST Treadmill,638.97,0,10/6/2018 05:38,Second Class
TRANSFER,2,3,33.25,132.42,Advance shipping,0,22,Camping & Hiking,San Diego,EE. UU.,XXXXXXXXX,James,21163,Hill,XXXXXXXXX,Home Office,FL,1804 Sample Street,65331,22,Outdoors,11.45904236,-86.74677441,LATAM,Managua,Nicaragua,21163,10/1/2018 05:49,94426,810,13.84,0.1,197741,138.43,0.2669,1,124.59,138.43,33.25,Central America,IL,PENDING_PAYMENT,,810,22,,http://images.acmesports.sports/Marmot+Trestles+15+Sleeping+Bag,Marmot Trestles 15 Sleeping Bag,138.43,0,10/3/2018 05:49,Second Class
DEBIT,5,2,14.86,95.62,Late delivery,1,44,Men's Footwear,Philadelphia,EE. UU.,XXXXXXXXX,Barbara,2532,Hill,XXXXXXXXX,Consumer,CA,6897 Sample Street,41290,44,Footwear,16.94820641,-86.43178094,LATAM,Guatemala City,Nicaragua,2532,10/1/2018 05:50,94427,810,0.0,0.0,197742,85.19,0.1744,1,85.19,85.19,14.86,Central America,,PENDING_PAYMENT,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,85.19,0,10/6/2018 05:50,Same Day
CASH,5,3,51.74,147.7,Late delivery,1,73,Cleats,San Antonio,EE. UU.,XXXXXXXXX,Mary,19589,Hill,XXXXXXXXX,Consumer,VA,3882 Sample Street,39125,73,Fan Shop,16.82973182,-85.65675015,LATAM,Mexico City,Honduras,19589,10/1/2018 05:59,94428,502,13.84,0.1,197743,138.43,0.4153,1,124.59,138.43,51.74,Central America,,PENDING_PAYMENT,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,138.43,0,10/6/2018 05:59,Standard Class
PAYMENT,2,2,271.45,902.74,Shipping on time,0,73,Shop By Sport,Philadelphia,EE. UU.,XXXXXXXXX,Richard,21164,Harris,XXXXXXXXX,Consumer,NY,5207 Sample Street,48394,73,Fan Shop,47.45274694,8.85398625,Europe,Rome,Reino Unido,21164,10/1/2018 06:12,94429,810,47.92,0.15,197744,319.48,0.3332,3,814.67,958.43,271.45,Western Europe,,PROCESSING,,810,73,,http://images.acmesports.sports/TaylorMade+AeroBurner+Driver,TaylorMade AeroBurner Driver,319.48,0,10/3/2018 06:12,Second Class
PAYMENT,6,3,64.31,131.66,Late delivery,1,3,Women's Apparel,Bayamón,Puerto Rico,XXXXXXXXX,Anthony,12528,Davis,XXXXXXXXX,Corporate,PR,2003 Sample Street,985,3,Apparel,38.24446246,-92.09320369,USCA,Chicago,Estados Unidos,12528,10/1/2018 06:14,94430,1360,6.39,0.12,197745,53.24,0.4576,3,140.54,159.71,64.31,US Center ,,COMPLETE,,1360,3,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,53.24,0,10/7/2018 06:14,Same Day
PAYMENT,5,2,-12.28,120.8,Late delivery,1,73,Cleats,New York,EE. UU.,XXXXXXXXX,Mary,10997,White,XXXXXXXXX,Consumer,WA,3198 Sample Street,54355,73,Fan Shop,5.01691248,107.86058927,Pacific Asia,Ho Chi Minh City,Filipinas,10997,10/1/2018 08:57,94431,502,13.84,0.1,197746,138.43,-0.0986,1,124.59,138.43,-12.28,Southeast Asia,,COMPLETE,52912.0,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,138.43,0,10/6/2018 08:57,Standard Class
DEBIT,4,3,35.14,262.61,Shipping on time,1,73,Water Sports,New York,EE. UU.,XXXXXXXXX,Thomas,1212,Anderson,XXXXXXXXX,Consumer,AZ,7668 Sample Street,51280,73,Fan Shop,57.90148148,15.84003522,Europe,Helsinki,Dinamarca,1212,10/1/2018 09:09,94432,365,38.34,0.12,197747,319.48,0.125,1,281.14,319.48,35.14,Northern Europe,,SUSPECTED_FRAUD,,365,73,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,319.48,0,10/5/2018 09:09,Standard Class
DEBIT,3,3,49.42,159.8,Shipping on time,0,73,Cleats,Phoenix,EE. UU.,XXXXXXXXX,Linda,6031,Moore,XXXXXXXXX,Consumer,NY,3198 Sample Street,38148,73,Fan Shop,8.91999929,4.02852485,Africa,Dakar,Côte d'Ivoire,6031,10/1/2018 09:09,94433,365,19.17,0.2,197748,95.84,0.3223,2,153.33,191.67,49.42,West Africa,,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Nike+Men's+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,95.84,0,10/4/2018 09:09,Standard Class
PAYMENT,2,2,192.98,582.49,Shipping on time,0,73,Water Sports,Los Angeles,EE. UU.,XXXXXXXXX,Jennifer,10526,Johnson,XXXXXXXXX,Corporate,VA,4583 Sample Street,87547,73,Fan Shop,-12.90004176,-56.2017502,LATAM,Lima,Argentina,10526,10/1/2018 09:18,94434,502,17.04,0.08,197749,212.98,0.3283,3,587.82,638.94,192.98,South America,,COMPLETE,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,212.98,0,10/3/2018 09:18,Same Day
CASH,2,3,7.53,89.85,Advance shipping,0,44,Men's Footwear,Bronx,EE. UU.,XXXXXXXXX,Robert,12281,Anderson,XXXXXXXXX,Consumer,WA,862 Sample Street,58266,44,Footwear,3.35810965,110.18228193,Pacific Asia,Ho Chi Minh City,Indonesia,12281,10/1/2018 09:19,94435,810,10.22,0.12,197750,85.19,0.1004,1,74.97,85.19,7.53,Southeast Asia,,PROCESSING,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,85.19,0,10/3/2018 09:19,First Class
PAYMENT,3,3,0.9,52.13,Shipping on time,0,3,Women's Apparel,Carolina,Puerto Rico,XXXXXXXXX,Charles,11339,Davis,XXXXXXXXX,Consumer,PR,1633 Sample Street,940,3,Apparel,39.00889357,-120.2566344,USCA,Los Angeles,Estados Unidos,11339,10/1/2018 09:22,94436,627,9.58,0.15,197751,63.89,0.0166,1,54.31,63.89,0.9,West of USA ,,PENDING_PAYMENT,10450.0,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,63.89,0,10/4/2018 09:22,Standard Class
TRANSFER,4,3,16.18,101.22,Shipping canceled,1,73,Cleats,Ponce,Puerto Rico,XXXXXXXXX,Joshua,16430,White,XXXXXXXXX,Consumer,PR,6873 Sample Street,913,73,Fan Shop,11.24378938,-85.05206831,LATAM,Managua,Honduras,16430,10/1/2018 09:39,94437,365,7.67,0.08,197752,95.84,0.1835,1,88.17,95.84,16.18,Central America,,PROCESSING,,365,73,,http://images.acmesports.sports/Nike+Men's+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,95.84,0,10/5/2018 09:39,Standard Class
CASH,3,2,10.5,28.81,Shipping on time,1,73,Indoor/Outdoor Games,Los Angeles,EE. UU.,XXXXXXXXX,Barbara,5884,Nguyen,XXXXXXXXX,Consumer,OH,3426 Sample Street,58667,73,Fan Shop,-3.79472294,22.1997048,Africa,Douala,Camerún,5884,10/1/2018 10:51,94438,502,3.83,0.12,197753,31.94,0.3737,1,28.11,31.94,10.5,Central Africa,,COMPLETE,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,31.94,0,10/4/2018 10:51,Standard Class
CASH,4,2,2.0,85.53,Late delivery,1,22,Camping & Hiking,Los Angeles,EE. UU.,XXXXXXXXX,Kenneth,5298,Green,XXXXXXXXX,Consumer,NY,3964 Sample Street,11547,22,Outdoors,39.42894134,-119.32890586,USCA,San Francisco,Estados Unidos,5298,10/1/2018 10:51,94439,403,17.04,0.2,197754,85.19,0.0293,1,68.15,85.19,2.0,West of USA ,MI,CLOSED,,403,22,,http://images.acmesports.sports/Coleman+Sundome+4-Person+Tent,Coleman Sundome 4-Person Tent,85.19,0,10/5/2018 10:51,Standard Class
PAYMENT,2,3,100.46,228.69,Advance shipping,0,73,Water Sports,San Antonio,EE. UU.,XXXXXXXXX,Richard,7504,Williams,XXXXXXXXX,Consumer,GA,4851 Sample Street,54072,73,Fan Shop,47.35298976,7.69602211,Europe,Rome,España,7504,10/1/2018 11:00,94440,627,31.95,0.12,197755,266.23,0.4288,1,234.28,266.23,100.46,Western Europe,,COMPLETE,,627,73,,http://images.acmesports.sports/Body+Glove+3T+Barefoot+Cinch+Wakeboard,Body Glove 3T Barefoot Cinch Wakeboard,266.23,0,10/3/2018 11:00,Standard Class
TRANSFER,1,2,9.78,85.43,Advance shipping,0,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Anthony,10653,White,XXXXXXXXX,Corporate,WA,6385 Sample Street,55615,22,Outdoors,15.05222792,-70.52804044,LATAM,Santo Domingo,Haití,10653,10/1/2018 11:10,94441,403,12.78,0.15,197756,85.19,0.1351,1,72.41,85.19,9.78,Caribbean,,COMPLETE,,403,22,,http://images.acmesports.sports/Coleman+Sundome+4-Person+Tent,Coleman Sundome 4-Person Tent,85.19,0,10/2/2018 11:10,Standard Class
DEBIT,3,3,-12.15,225.13,Shipping on time,0,73,Water Sports,San Juan,Puerto Rico,XXXXXXXXX,Andrew,14182,Wright,XXXXXXXXX,Corporate,PR,1087 Sample Street,953,73,Fan Shop,11.80205309,-85.63829099,LATAM,Managua,Nicaragua,14182,10/1/2018 11:43,94442,502,21.3,0.1,197757,212.98,-0.0634,1,191.68,212.98,-12.15,Central America,,CANCELED,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,212.98,0,10/4/2018 11:43,Same Day
TRANSFER,4,3,-9.97,125.33,Shipping on time,1,73,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Linda,12884,Flores,XXXXXXXXX,Corporate,PR,3941 Sample Street,908,73,Fan Shop,-14.18956249,-55.203746,LATAM,Lima,Peru,12884,10/1/2018 12:10,94443,502,34.61,0.25,197758,138.43,-0.096,1,103.82,138.43,-9.97,South America,,COMPLETE,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,138.43,0,10/5/2018 12:10,Second Class
CASH,3,3,53.54,1197.98,Shipping on time,0,2,Cardio Equipment,Phoenix,EE. UU.,XXXXXXXXX,Susan,21165,Martin,XXXXXXXXX,Home Office,NC,9261 Sample Street,83194,2,Fitness,49.0220367,7.67149755,Europe,Paris,Reino Unido,21165,10/1/2018 12:26,94444,365,15.97,0.05,197759,319.48,0.0441,4,1214.03,1277.91,53.54,Western Europe,,CLOSED,,365,2,,http://images.acmesports.sports/Diamondback+Women's+Serene+Classic+Comfort+Bi,Diamondback Women's Serene Classic Comfort Bi,319.48,0,10/4/2018 12:26,First Class
DEBIT,6,3,36.09,168.44,Late delivery,1,22,Fishing,Chicago,EE. UU.,XXXXXXXXX,Joshua,4124,Allen,XXXXXXXXX,Corporate,TX,1972 Sample Street,23321,22,Outdoors,60.7511648,16.36335402,Europe,Copenhagen,Noruega,4124,10/1/2018 12:33,94445,191,6.39,0.12,197760,53.24,0.2568,3,140.54,159.71,36.09,Northern Europe,,PROCESSING,,191,22,,http://images.acmesports.sports/O'Brien+Men's+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,53.24,0,10/7/2018 12:33,Standard Class
PAYMENT,3,4,11.41,26.88,Advance shipping,0,73,Indoor/Outdoor Games,San Juan,Puerto Rico,XXXXXXXXX,Steven,16030,Anderson,XXXXXXXXX,Consumer,PR,9279 Sample Street,985,73,Fan Shop,35.99593853,115.30958835,Pacific Asia,Seoul,Japón,16030,10/1/2018 13:41,94446,502,3.83,0.12,197761,31.94,0.4059,1,28.11,31.94,11.41,Eastern Asia,,COMPLETE,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,31.94,0,10/4/2018 13:41,Second Class
CASH,1,2,33.03,123.89,Advance shipping,0,3,Women's Apparel,New York,EE. UU.,XXXXXXXXX,James,15023,Davis,XXXXXXXXX,Home Office,AZ,5565 Sample Street,32115,3,Apparel,5.2241971,111.23435576,Pacific Asia,Bangkok,Tailandia,15023,10/1/2018 14:05,94447,502,8.78,0.15,197762,58.56,0.3318,2,99.56,117.12,33.03,Southeast Asia,NJ,PROCESSING,,502,3,,http://images.acmesports.sports/Under+Armour+Women's+Armour+Fleece+Hoodie,Under Armour Women's Armour Fleece Hoodie,58.56,0,10/2/2018 14:05,Second Class
PAYMENT,2,2,14.15,36.56,Shipping on time,0,73,Indoor/Outdoor Games,Phoenix,EE. UU.,XXXXXXXXX,Robert,21166,Nelson,XXXXXXXXX,Consumer,AZ,6414 Sample Street,89846,73,Fan Shop,12.28370084,-85.83386683,LATAM,Managua,Nicaragua,21166,10/1/2018 14:17,94448,365,3.19,0.15,197763,21.29,0.3908,2,36.2,42.58,14.15,Central America,NY,COMPLETE,61929.0,365,73,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,21.29,0,10/3/2018 14:17,Second Class
PAYMENT,2,3,-3.0,127.01,Advance shipping,0,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Richard,5582,Jackson,XXXXXXXXX,Corporate,NC,9206 Sample Street,65811,22,Outdoors,57.96598611,-102.15452872,USCA,Montreal,Canadá,5582,10/1/2018 14:18,94449,810,13.84,0.1,197764,138.43,-0.0241,1,124.59,138.43,-3.0,Canada,MI,COMPLETE,,810,22,,http://images.acmesports.sports/Marmot+Trestles+15+Sleeping+Bag,Marmot Trestles 15 Sleeping Bag,138.43,0,10/3/2018 14:18,Same Day
