Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,4,3,17.62,77.23,Late delivery,1,44,Men's Footwear,Arecibo,Puerto Rico,XXXXXXXXX,Jacob,5790,Johnson,XXXXXXXXX,Corporate,PR,715 Sample Street,902,44,Footwear,62.85084879,70.85183932,LATAM,Geneva,México,5790,7/1/2018 18:54,88363,502,8.4,0.12,191678,69.99,0.2861,1,61.59,69.99,17.62,Caribbean,AZ,SUSPECTED_FRAUD,17837,502,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,7/5/2018 18:54,Second Class
PAYMENT,3,4,45.04,137.91,Advance shipping,0,22,Fishing,Bronx,EE. UU.,XXXXXXXXX,Jack,5965,Anderson,XXXXXXXXX,Corporate,CA,5895 Sample Street,41990,22,Outdoors,27.83241683,-79.96773993,USCA,Vienna,Ecuador,5965,7/1/2018 05:47,88364,1360,7.5,0.15,191679,49.99,0.3533,3,127.47,149.97,45.04,East of USA,NC,CANCELED,,1360,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,7/4/2018 05:47,Standard Class
PAYMENT,1,1,50.3,184.81,Shipping on time,0,44,Men's Footwear,Ponce,Puerto Rico,XXXXXXXXX,George,3897,Hernandez,XXXXXXXXX,Home Office,PR,1490 Sample Street,967,44,Footwear,57.98159117,68.00604457,LATAM,Helsinki,Alemania,3897,7/1/2018 22:12,88365,365,5.6,0.08,191680,69.99,0.2604,3,193.17,209.97,50.3,Caribbean,VA,CLOSED,,365,44,,http://images.acmesports.sports/Men's+Footwear,Men's Footwear,69.99,0,7/2/2018 22:12,Same Day
TRANSFER,3,3,-12.3,162,Shipping on time,0,3,Accessories,Bronx,Puerto Rico,XXXXXXXXX,Gerald,7979,Harris,XXXXXXXXX,Consumer,PR,969 Sample Street,981,3,Apparel,61.15001011,-169.87185338,Africa,Taipei,Ecuador,7979,7/1/2018 10:31,88366,191,0,0,191681,34.99,-0.0879,4,139.96,139.96,-12.3,North Africa,AZ,ON_HOLD,60520,191,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,7/4/2018 10:31,Second Class
TRANSFER,6,4,34.16,86.23,Late delivery,1,73,Sporting Goods,San Diego,EE. UU.,XXXXXXXXX,Mary,18778,Wilson,XXXXXXXXX,Home Office,CA,3542 Sample Street,25264,73,Fan Shop,-6.00284498,-118.44132486,Pacific Asia,Santiago,Italia,18778,7/1/2018 15:54,88367,365,3.7,0.15,191682,24.99,0.402,4,84.97,99.96,34.16,Eastern Asia,GA,PENDING,49478,365,73,,http://images.acmesports.sports/Sporting+Goods,Sporting Goods,24.99,0,7/7/2018 15:54,Standard Class
TRANSFER,1,2,-87.66,1193.34,Advance shipping,0,73,Shop By Sport,Philadelphia,EE. UU.,XXXXXXXXX,Susan,11932,Gonzalez,XXXXXXXXX,Corporate,OH,2527 Sample Street,12360,73,Fan Shop,64.25039405,-56.78290235,LATAM,Kingston,Corea del Sur,11932,7/1/2018 00:34,88368,191,12,0.04,191683,299.99,-0.0761,4,1151.96,1199.96,-87.66,Caribbean,OH,PAYMENT_REVIEW,,191,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,299.99,0,7/2/2018 00:34,First Class
CASH,0,1,341.74,844.83,Advance shipping,0,73,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Gerald,20125,Lewis,XXXXXXXXX,Consumer,PR,8130 Sample Street,902,73,Fan Shop,24.03816559,-82.82285923,Pacific Asia,Tokyo,Uruguay,20125,7/1/2018 16:12,88369,502,36,0.12,191684,299.99,0.4315,3,791.97,899.97,341.74,Southeast Asia,,COMPLETE,64160,502,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,299.99,0,7/1/2018 16:12,Same Day
TRANSFER,3,3,35.83,93.88,Shipping on time,0,3,Accessories,Caguas,EE. UU.,XXXXXXXXX,Ronald,8918,Martinez,XXXXXXXXX,Corporate,NJ,8647 Sample Street,64076,3,Apparel,14.1283685,-28.38768627,Europe,Taipei,Marruecos,8918,7/1/2018 16:47,88370,810,3.6,0.08,191685,44.99,0.4328,2,82.78,89.98,35.83,Southern Europe,MI,CLOSED,,810,3,,http://images.acmesports.sports/Accessories,Accessories,44.99,0,7/4/2018 16:47,Second Class
PAYMENT,5,2,19.15,46.3,Late delivery,1,3,Accessories,San Antonio,EE. UU.,XXXXXXXXX,Brian,19266,Garcia,XXXXXXXXX,Consumer,GA,9704 Sample Street,84153,3,Apparel,58.13447886,28.24192,LATAM,Paris,Sudán,19266,7/1/2018 10:29,88371,365,5.4,0.12,191686,44.99,0.4838,1,39.59,44.99,19.15,Central America,,COMPLETE,69809,365,3,,http://images.acmesports.sports/Accessories,Accessories,44.99,0,7/6/2018 10:29,First Class
PAYMENT,2,1,-30.46,359.29,Late delivery,1,22,Camping & Hiking,New York,EE. UU.,XXXXXXXXX,Richard,15680,Rivera,XXXXXXXXX,Home Office,VA,2088 Sample Street,75808,22,Outdoors,61.05968184,-111.87321525,Africa,Ho Chi Minh City,Kenia,15680,7/1/2018 04:53,88372,191,40,0.2,191687,199.99,-0.0952,2,319.98,399.98,-30.46,West Africa,NY,PAYMENT_REVIEW,,191,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,7/3/2018 04:53,Same Day
PAYMENT,1,1,186.81,785.93,Shipping on time,0,73,Water Sports,Bronx,Puerto Rico,XXXXXXXXX,David,5520,Nguyen,XXXXXXXXX,Corporate,PR,9854 Sample Street,939,73,Fan Shop,0.5619191,123.41783209,Africa,San Francisco,Grecia,5520,7/1/2018 20:32,88373,810,12.5,0.05,191688,249.99,0.2622,3,712.47,749.97,186.81,East Africa,FL,CANCELED,,810,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,7/2/2018 20:32,Same Day
PAYMENT,5,3,22.67,76.45,Late delivery,1,8,Electronics,Dallas,EE. UU.,XXXXXXXXX,Zachary,14575,Williams,XXXXXXXXX,Corporate,CA,1545 Sample Street,56628,8,Technology,-3.73009385,20.45509252,Europe,Copenhagen,España,14575,7/1/2018 15:13,88374,810,16,0.2,191689,79.99,0.3543,1,63.99,79.99,22.67,Western Europe,TX,ON_HOLD,35242,810,8,,http://images.acmesports.sports/Electronics,Electronics,79.99,0,7/6/2018 15:13,Second Class
PAYMENT,3,2,197.01,660.92,Late delivery,1,2,Cardio Equipment,Dallas,EE. UU.,XXXXXXXXX,Daniel,4673,Brown,XXXXXXXXX,Consumer,PA,4252 Sample Street,74919,2,Fitness,-47.15186058,44.25293434,Pacific Asia,Addis Ababa,Argelia,4673,7/1/2018 00:58,88375,810,90,0.15,191690,599.99,0.3863,1,509.99,599.99,197.01,West Asia,AZ,PENDING,,810,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,599.99,0,7/4/2018 00:58,First Class
CASH,3,1,57.52,233.02,Late delivery,1,22,Camping & Hiking,San Jose,EE. UU.,XXXXXXXXX,Jerry,18521,Robinson,XXXXXXXXX,Corporate,PA,8664 Sample Street,57556,22,Outdoors,-16.45818027,107.40555487,Pacific Asia,Madrid,Reino Unido,18521,7/1/2018 00:19,88376,502,3.2,0.04,191691,79.99,0.2497,3,230.37,239.97,57.52,Southeast Asia,FL,PROCESSING,26460,502,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,7/4/2018 00:19,Same Day
CASH,4,2,41.59,164.79,Late delivery,1,22,Fishing,Carolina,EE. UU.,XXXXXXXXX,Steven,339,Garcia,XXXXXXXXX,Consumer,NC,4289 Sample Street,71209,22,Outdoors,-22.20137371,-66.84022334,Pacific Asia,Buenos Aires,China,339,7/1/2018 16:46,88377,810,10,0.2,191692,49.99,0.26,4,159.97,199.96,41.59,South Asia,,COMPLETE,,810,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,7/5/2018 16:46,First Class
TRANSFER,1,1,-1.04,44.77,Shipping on time,0,73,Indoor/Outdoor Games,San Jose,EE. UU.,XXXXXXXXX,Kevin,18943,King,XXXXXXXXX,Corporate,MA,8330 Sample Street,33865,73,Fan Shop,-6.67102643,4.6725683,USCA,Istanbul,Sudán,18943,7/1/2018 22:26,88378,365,7.5,0.25,191693,29.99,-0.0231,2,44.98,59.98,-1.04,US Center,,COMPLETE,31642,365,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,29.99,0,7/2/2018 22:26,Same Day
DEBIT,5,2,330.31,776.4,Late delivery,1,73,Water Sports,San Jose,EE. UU.,XXXXXXXXX,Tyler,7576,Davis,XXXXXXXXX,Home Office,PA,3160 Sample Street,95722,73,Fan Shop,13.40867123,96.45181353,Africa,Jakarta,Rusia,7576,7/1/2018 00:50,88379,191,30,0.1,191694,299.99,0.4078,3,809.97,899.97,330.31,North Africa,IL,PROCESSING,,191,73,,http://images.acmesports.sports/Water+Sports,Water Sports,299.99,0,7/6/2018 00:50,First Class
PAYMENT,3,3,8.06,112.88,Shipping canceled,0,73,Cleats,New York,EE. UU.,XXXXXXXXX,John,3214,Johnson,XXXXXXXXX,Consumer,NY,4741 Sample Street,15685,73,Fan Shop,9.19756675,127.25258838,Europe,Bogotá,Filipinas,3214,7/1/2018 08:02,88380,1360,0,0,191695,99.99,0.0806,1,99.99,99.99,8.06,Eastern Europe,GA,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Cleats,Cleats,99.99,0,7/4/2018 08:02,Second Class
CASH,0,1,8.04,132.11,Advance shipping,0,8,Electronics,Houston,EE. UU.,XXXXXXXXX,Andrew,18313,Luna,XXXXXXXXX,Consumer,OH,1876 Sample Street,77803,8,Technology,-45.17009503,-96.3395841,Europe,Lusaka,Filipinas,18313,7/1/2018 08:21,88381,1360,6,0.1,191696,59.99,0.0745,2,107.98,119.98,8.04,Central Asia,GA,CANCELED,,1360,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,7/1/2018 08:21,Same Day
PAYMENT,2,2,80.55,420.09,Shipping on time,0,22,Camping & Hiking,San Juan,Puerto Rico,XXXXXXXXX,Ryan,3299,Lopez,XXXXXXXXX,Corporate,PR,442 Sample Street,985,22,Outdoors,-10.84074753,59.04292062,Europe,Warsaw,Grecia,3299,7/1/2018 01:08,88382,191,20.8,0.16,191697,129.99,0.2459,3,327.57,389.97,80.55,Northern Europe,TX,SUSPECTED_FRAUD,,191,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,129.99,0,7/3/2018 01:08,First Class
DEBIT,3,3,29.79,141.15,Shipping on time,0,22,Fishing,Ponce,Puerto Rico,XXXXXXXXX,Jeremy,498,Rivera,XXXXXXXXX,Corporate,PR,9791 Sample Street,935,22,Outdoors,-39.01103823,-17.43697155,Europe,Guatemala City,Marruecos,498,7/1/2018 06:05,88383,810,2.5,0.05,191698,49.99,0.2091,3,142.47,149.97,29.79,Northern Europe,MA,PENDING,,810,22,,http://images.acmesports.sports/Fishing,Fishing,49.99,0,7/4/2018 06:05,Second Class
PAYMENT,2,2,56.42,161.25,Shipping on time,0,3,Accessories,Bronx,Puerto Rico,XXXXXXXXX,Thomas,869,Wilson,XXXXXXXXX,Corporate,PR,7584 Sample Street,937,3,Apparel,48.47550938,106.68073228,Africa,Algiers,Vietnam,869,7/1/2018 15:52,88384,810,3.6,0.08,191699,44.99,0.4544,3,124.17,134.97,56.42,Southern Africa,CO,PROCESSING,,810,3,,http://images.acmesports.sports/Accessories,Accessories,44.99,0,7/3/2018 15:52,First Class
CASH,6,4,23.31,222.57,Late delivery,1,73,Water Sports,Bronx,Puerto Rico,XXXXXXXXX,Patricia,10149,Davis,XXXXXXXXX,Home Office,PR,3073 Sample Street,971,73,Fan Shop,9.3271584,14.45983494,Africa,Lisbon,Italia,10149,7/1/2018 14:39,88385,810,62.5,0.25,191700,249.99,0.1243,1,187.49,249.99,23.31,East Africa,WA,ON_HOLD,46869,810,73,,http://images.acmesports.sports/Water+Sports,Water Sports,249.99,0,7/7/2018 14:39,Standard Class
TRANSFER,2,3,75.05,184.41,Advance shipping,0,73,Cleats,San Diego,EE. UU.,XXXXXXXXX,Brian,932,Gonzalez,XXXXXXXXX,Home Office,WA,7493 Sample Street,99833,73,Fan Shop,-22.8242827,7.71419624,Pacific Asia,Lisbon,Chile,932,7/1/2018 19:50,88386,365,14.4,0.16,191701,89.99,0.4964,2,151.18,179.98,75.05,West Asia,MI,PAYMENT_REVIEW,48067,365,73,,http://images.acmesports.sports/Cleats,Cleats,89.99,0,7/3/2018 19:50,Second Class
TRANSFER,7,4,-14.83,164.32,Late delivery,1,73,Shop By Sport,Caguas,EE. UU.,XXXXXXXXX,James,5650,Thomas,XXXXXXXXX,Consumer,MA,8965 Sample Street,69388,73,Fan Shop,57.96293424,-81.36301152,Europe,Sydney,Argentina,5650,7/1/2018 12:16,88387,810,10,0.2,191702,49.99,-0.0927,4,159.97,199.96,-14.83,Eastern Europe,PA,PENDING_PAYMENT,62826,810,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,49.99,0,7/8/2018 12:16,Standard Class
DEBIT,3,2,-3.31,146.7,Late delivery,1,22,Camping & Hiking,Houston,EE. UU.,XXXXXXXXX,Raymond,4627,Green,XXXXXXXXX,Home Office,OH,9209 Sample Street,59233,22,Outdoors,58.37686708,-77.12955989,Pacific Asia,Amsterdam,Rusia,4627,7/1/2018 08:20,88388,403,50,0.25,191703,199.99,-0.0221,1,149.99,199.99,-3.31,Oceania,OH,ON_HOLD,62188,403,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,199.99,0,7/4/2018 08:20,First Class
TRANSFER,3,2,-52.63,1754.33,Late delivery,1,73,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Zachary,5995,Sanchez,XXXXXXXXX,Consumer,PR,6266 Sample Street,900,73,Fan Shop,40.67631626,-102.55245125,Pacific Asia,Sydney,Francia,5995,7/1/2018 16:38,88389,502,25,0.05,191704,499.99,-0.0277,4,1899.96,1999.96,-52.63,Eastern Asia,PA,PENDING_PAYMENT,,502,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,499.99,0,7/4/2018 16:38,First Class
CASH,5,3,-2.63,36.03,Late delivery,1,73,Indoor/Outdoor Games,Dallas,EE. UU.,XXXXXXXXX,Dennis,19449,Clark,XXXXXXXXX,Consumer,NJ,9573 Sample Street,32142,73,Fan Shop,28.1158196,-131.6632914,USCA,Manila,Nigeria,19449,7/1/2018 02:15,88390,810,5,0.2,191705,24.99,-0.0658,2,39.98,49.98,-2.63,South of  USA,AZ,PENDING,,810,73,,http://images.acmesports.sports/Indoor/Outdoor+Games,Indoor/Outdoor Games,24.99,0,7/6/2018 02:15,Second Class
PAYMENT,3,1,61.67,150.44,Late delivery,1,73,Cleats,Phoenix,EE. UU.,XXXXXXXXX,Dennis,4785,Hernandez,XXXXXXXXX,Consumer,TX,1290 Sample Street,24658,73,Fan Shop,14.20465898,-62.62030357,Europe,Bangkok,Ecuador,4785,7/1/2018 13:52,88391,403,13.5,0.15,191706,89.99,0.4031,2,152.98,179.98,61.67,Northern Europe,PA,ON_HOLD,,403,73,,http://images.acmesports.sports/Cleats,Cleats,89.99,0,7/4/2018 13:52,Same Day
CASH,6,3,60.01,314.75,Late delivery,1,22,Fishing,Bayamón,Puerto Rico,XXXXXXXXX,Keith,9257,Williams,XXXXXXXXX,Corporate,PR,107 Sample Street,976,22,Outdoors,-13.10212875,57.48747986,Pacific Asia,Havana,Finlandia,9257,7/1/2018 03:23,88392,403,7.2,0.08,191707,89.99,0.2416,3,248.37,269.97,60.01,Southeast Asia,,COMPLETE,,403,22,,http://images.acmesports.sports/Fishing,Fishing,89.99,0,7/7/2018 03:23,Second Class
DEBIT,4,1,14.61,77.44,Late delivery,1,3,Accessories,San Jose,EE. UU.,XXXXXXXXX,Brandon,6696,Miller,XXXXXXXXX,Consumer,NY,8110 Sample Street,91752,3,Apparel,-54.84993122,27.86273858,Pacific Asia,Casablanca,Nicaragua,6696,7/1/2018 07:38,88393,403,8.7,0.25,191708,34.99,0.1856,3,78.73,104.97,14.61,South Asia,MA,PROCESSING,,403,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,7/5/2018 07:38,Same Day
PAYMENT,6,4,-7.01,97.36,Late delivery,1,3,Accessories,Carolina,EE. UU.,XXXXXXXXX,Arthur,3010,Harris,XXXXXXXXX,Consumer,OH,2429 Sample Street,38425,3,Apparel,36.67958405,140.40115932,USCA,Abidjan,Panamá,3010,7/1/2018 13:37,88394,627,3.5,0.1,191709,34.99,-0.0742,3,94.47,104.97,-7.01,East of USA,WA,PENDING_PAYMENT,71162,627,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,7/7/2018 13:37,Standard Class
PAYMENT,4,4,36.2,120.91,Shipping on time,0,3,Accessories,Ponce,Puerto Rico,XXXXXXXXX,Cally,6429,Rodriguez,XXXXXXXXX,Corporate,PR,391 Sample Street,925,3,Apparel,-11.13036603,-151.04772878,Pacific Asia,Riyadh,Jamaica,6429,7/1/2018 18:52,88395,365,3.5,0.1,191710,34.99,0.2874,4,125.96,139.96,36.2,South Asia,OH,PENDING,25591,365,3,,http://images.acmesports.sports/Accessories,Accessories,34.99,0,7/5/2018 18:52,Standard Class
DEBIT,2,1,46.81,101.22,Late delivery,1,8,Electronics,Caguas,EE. UU.,XXXXXXXXX,Terry,5743,Moore,XXXXXXXXX,Consumer,NY,7130 Sample Street,72117,8,Technology,3.95415887,36.11722866,LATAM,San Francisco,Francia,5743,7/1/2018 21:12,88396,365,9,0.15,191711,59.99,0.459,2,101.98,119.98,46.81,Caribbean,AZ,PROCESSING,88306,365,8,,http://images.acmesports.sports/Electronics,Electronics,59.99,0,7/3/2018 21:12,Same Day
PAYMENT,6,4,338.53,833.27,Late delivery,1,2,Cardio Equipment,Ponce,Puerto Rico,XXXXXXXXX,Barbara,19296,Garcia,XXXXXXXXX,Consumer,PR,1625 Sample Street,942,2,Fitness,23.47875216,168.40994009,Europe,Amsterdam,Nicaragua,19296,7/1/2018 07:42,88397,502,40,0.1,191712,399.99,0.4702,2,719.98,799.98,338.53,Western Europe,VA,CLOSED,31550,502,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,7/7/2018 07:42,Standard Class
PAYMENT,2,3,-1.66,221.28,Advance shipping,0,22,Fishing,Ponce,Puerto Rico,XXXXXXXXX,Walter,2220,Martinez,XXXXXXXXX,Home Office,PR,7202 Sample Street,955,22,Outdoors,59.1734035,-132.11463585,Africa,Lima,Bangladesh,2220,7/1/2018 22:29,88398,1360,4.8,0.04,191713,119.99,-0.0072,2,230.38,239.98,-1.66,Central Africa,CA,PENDING,70960,1360,22,,http://images.acmesports.sports/Fishing,Fishing,119.99,0,7/3/2018 22:29,Second Class
DEBIT,1,2,3.81,88.07,Advance shipping,0,22,Camping & Hiking,Bayamón,EE. UU.,XXXXXXXXX,Jeffrey,444,Hernandez,XXXXXXXXX,Home Office,OH,1058 Sample Street,19938,22,Outdoors,28.73085472,-155.21221824,USCA,London,Sudán,444,7/1/2018 09:03,88399,1360,4,0.05,191714,79.99,0.0502,1,75.99,79.99,3.81,West of USA,MI,PENDING,60497,1360,22,,http://images.acmesports.sports/Camping+&+Hiking,Camping & Hiking,79.99,0,7/2/2018 09:03,First Class
TRANSFER,6,3,175.32,863.23,Late delivery,1,2,Cardio Equipment,Bronx,EE. UU.,XXXXXXXXX,Dennis,4632,Garcia,XXXXXXXXX,Home Office,TX,5085 Sample Street,40126,2,Fitness,-9.51721042,-116.07953128,USCA,Johannesburg,Zambia,4632,7/1/2018 15:03,88400,627,64,0.16,191715,399.99,0.2609,2,671.98,799.98,175.32,US Center,AZ,PENDING_PAYMENT,,627,2,,http://images.acmesports.sports/Cardio+Equipment,Cardio Equipment,399.99,0,7/7/2018 15:03,Second Class
DEBIT,0,1,30.21,73.15,Advance shipping,0,73,Shop By Sport,Los Angeles,EE. UU.,XXXXXXXXX,Susan,15849,Baker,XXXXXXXXX,Consumer,NC,9530 Sample Street,64214,73,Fan Shop,44.26882327,81.6821256,LATAM,Townsville,Costa Rica,15849,7/1/2018 09:37,88401,502,10,0.2,191716,49.99,0.3777,2,79.98,99.98,30.21,Central America,MI,PAYMENT_REVIEW,78384,502,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,49.99,0,7/1/2018 09:37,Same Day
PAYMENT,5,4,-9.52,171.44,Late delivery,1,73,Shop By Sport,Carolina,EE. UU.,XXXXXXXXX,Douglas,14281,Jones,XXXXXXXXX,Corporate,PA,3717 Sample Street,87633,73,Fan Shop,22.56857844,149.59657525,Africa,Accra,Venezuela,14281,7/1/2018 17:28,88402,191,5,0.1,191717,49.99,-0.0705,3,134.97,149.97,-9.52,East Africa,CO,PAYMENT_REVIEW,42395,191,73,,http://images.acmesports.sports/Shop+By+Sport,Shop By Sport,49.99,0,7/6/2018 17:28,Standard Class
