Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
CASH,6,3,18.03,56.58,Late delivery,1,4,Golf Balls,San Diego,EE. UU.,XXXXXXXXX,Thomas,5909,Johnson,XXXXXXXXX,Corporate,TX,6471 Sample Street,98558,4,Golf,19.6473767,76.56024496,Pacific Asia,Dhaka,Bangladesh,5909,5/1/2018 04:21,83665,502,2.34,0.05,186980,46.76,0.4058,1,44.42,46.76,18.03,South Asia,,ON_HOLD,,502,4,,http://images.acmesports.sports/Titleist+Pro+V1+Golf+Balls,Titleist Pro V1 Golf Balls,46.76,0,5/7/2018 04:21,Standard Class
PAYMENT,4,2,116.27,536.47,Late delivery,1,73,Water Sports,Bayamón,Puerto Rico,XXXXXXXXX,James,9871,Flores,XXXXXXXXX,Consumer,PR,2034 Sample Street,964,73,Fan Shop,47.60666334,10.87850327,Europe,Rome,Alemania,9871,5/1/2018 04:23,83666,365,37.41,0.12,186981,311.77,0.2119,2,548.72,623.54,116.27,Western Europe,WA,PENDING_PAYMENT,,365,73,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,311.77,0,5/5/2018 04:23,Second Class
DEBIT,6,3,2.91,53.02,Late delivery,1,44,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Daniel,5691,Wright,XXXXXXXXX,Consumer,OH,6382 Sample Street,19497,44,Footwear,54.87715725,27.08372636,Europe,Kyiv,Ucrania,5691,5/1/2018 04:26,83667,403,14.55,0.2,186982,72.74,0.05,1,58.19,72.74,2.91,Eastern Europe,,PROCESSING,,403,44,,http://images.acmesports.sports/Under+Armour+Men's+Micro+G+Assert+6,Under Armour Men's Micro G Assert 6,72.74,0,5/7/2018 04:26,First Class
DEBIT,3,4,-3.08,50.09,Advance shipping,0,73,Shop By Sport,Ponce,Puerto Rico,XXXXXXXXX,Donald,15768,Martin,XXXXXXXXX,Home Office,PR,3342 Sample Street,923,73,Fan Shop,40.2325312,14.58658114,Europe,Athens,Italia,15768,5/1/2018 04:29,83668,191,7.79,0.15,186983,51.95,-0.0697,1,44.16,51.95,-3.08,Southern Europe,GA,PROCESSING,,191,73,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,51.95,0,5/4/2018 04:29,Standard Class
PAYMENT,6,4,2.91,42.29,Late delivery,1,73,Shop By Sport,San Juan,Puerto Rico,XXXXXXXXX,Daniel,20910,Smith,XXXXXXXXX,Corporate,PR,4313 Sample Street,934,73,Fan Shop,32.84126226,-101.28835243,USCA,Albuquerque,Estados Unidos,20910,5/1/2018 05:01,83669,191,5.2,0.1,186984,51.95,0.0623,1,46.75,51.95,2.91,South of  USA ,,SUSPECTED_FRAUD,,191,73,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,51.95,0,5/7/2018 05:01,Same Day
TRANSFER,5,3,14.34,69.93,Late delivery,1,73,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Paul,16858,Harris,XXXXXXXXX,Consumer,PR,248 Sample Street,924,73,Fan Shop,18.07051739,76.10698989,Pacific Asia,Karachi,Pakistán,16858,5/1/2018 05:09,83670,627,2.6,0.1,186985,25.97,0.2046,3,70.11,77.91,14.34,South Asia,,PROCESSING,,627,73,,http://images.acmesports.sports/Franklin+Sports+MLB+Pro+Batting+Gloves,Franklin Sports MLB Pro Batting Gloves,25.97,0,5/6/2018 05:09,Standard Class
PAYMENT,1,2,47.7,161.15,Advance shipping,0,22,Fishing,Chicago,EE. UU.,XXXXXXXXX,Anthony,10758,Harris,XXXXXXXXX,Home Office,NC,4514 Sample Street,46694,22,Outdoors,16.3365561,-86.49465126,LATAM,San José,Guatemala,10758,5/1/2018 05:10,83671,191,4.16,0.08,186986,51.95,0.3327,3,143.38,155.86,47.7,Central America,,PENDING,,191,22,,http://images.acmesports.sports/O'Brien+Men's+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,51.95,0,5/2/2018 05:10,Standard Class
TRANSFER,4,3,-2.95,83.76,Shipping on time,1,22,Camping & Hiking,San Antonio,EE. UU.,XXXXXXXXX,James,16107,Young,XXXXXXXXX,Consumer,CA,4362 Sample Street,87262,22,Outdoors,40.04021227,-93.7101772,USCA,Kansas City,Estados Unidos,16107,5/1/2018 05:35,83672,403,8.31,0.1,186987,83.13,-0.0394,1,74.82,83.13,-2.95,US Center ,,PROCESSING,,403,22,,http://images.acmesports.sports/Coleman+Sundome+4-Person+Tent,Coleman Sundome 4-Person Tent,83.13,0,5/5/2018 05:35,Second Class
TRANSFER,4,3,43.47,101.7,Shipping on time,1,3,Women's Apparel,New York,EE. UU.,XXXXXXXXX,Andrew,10069,Jackson,XXXXXXXXX,Home Office,MI,9126 Sample Street,32047,3,Apparel,27.32754998,-102.36472225,USCA,Albuquerque,México,10069,5/1/2018 05:42,83673,1360,4.16,0.08,186988,51.95,0.4548,2,95.59,103.91,43.47,South of  USA ,,PENDING_PAYMENT,,1360,3,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,51.95,0,5/5/2018 05:42,Standard Class
PAYMENT,5,3,11.41,26.1,Late delivery,1,73,Indoor/Outdoor Games,San Juan,Puerto Rico,XXXXXXXXX,Richard,20911,Wilson,XXXXXXXXX,Consumer,PR,7998 Sample Street,903,73,Fan Shop,18.40600528,77.47373601,Pacific Asia,Colombo,India,20911,5/1/2018 05:46,83674,627,2.08,0.08,186989,25.97,0.4778,1,23.89,25.97,11.41,South Asia,FL,PENDING_PAYMENT,,627,73,,http://images.acmesports.sports/Franklin+Sports+MLB+Pro+Batting+Gloves,Franklin Sports MLB Pro Batting Gloves,25.97,0,5/6/2018 05:46,Standard Class
PAYMENT,4,3,9.11,53.12,Shipping on time,1,22,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Kenneth,19295,Miller,XXXXXXXXX,Corporate,PR,1618 Sample Street,948,22,Outdoors,23.00493713,43.56849316,Pacific Asia,Dubai,Turquía,19295,5/1/2018 05:49,83675,191,4.16,0.08,186990,51.95,0.1906,1,47.79,51.95,9.11,West Asia,OH,COMPLETE,,191,22,,http://images.acmesports.sports/O'Brien+Men's+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,51.95,0,5/5/2018 05:49,Standard Class
DEBIT,3,2,20.47,125.26,Shipping on time,1,3,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Patricia,10170,Brown,XXXXXXXXX,Corporate,CO,853 Sample Street,67566,3,Apparel,41.24855708,13.0583216,Europe,Madrid,Italia,10170,5/1/2018 06:11,83676,502,0.0,0.0,186991,57.15,0.1791,2,114.3,114.3,20.47,Southern Europe,,PENDING,,502,3,,http://images.acmesports.sports/Under+Armour+Women's+Armour+Fleece+Hoodie,Under Armour Women's Armour Fleece Hoodie,57.15,0,5/4/2018 06:11,Standard Class
PAYMENT,5,3,1.03,66.76,Late delivery,1,3,Women's Apparel,San Diego,EE. UU.,XXXXXXXXX,Patricia,20912,Williams,XXXXXXXXX,Home Office,CO,2900 Sample Street,33052,3,Apparel,18.09671498,-69.64857915,LATAM,Port-au-Prince,Cuba,20912,5/1/2018 06:33,83677,627,7.48,0.12,186992,62.35,0.0188,1,54.87,62.35,1.03,Caribbean,,CLOSED,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,62.35,0,5/6/2018 06:33,Same Day
TRANSFER,2,2,87.47,257.88,Shipping on time,0,44,Men's Footwear,San Antonio,EE. UU.,XXXXXXXXX,William,20625,Nguyen,XXXXXXXXX,Corporate,MI,2744 Sample Street,92127,44,Footwear,39.54513945,-121.07572255,USCA,Los Angeles,Estados Unidos,20625,5/1/2018 07:24,83678,810,8.31,0.1,186993,83.13,0.3897,3,224.46,249.39,87.47,West of USA ,MI,COMPLETE,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,83.13,0,5/3/2018 07:24,First Class
DEBIT,3,2,250.63,1343.77,Shipping on time,1,2,Cardio Equipment,New York,EE. UU.,XXXXXXXXX,Joshua,12973,Scott,XXXXXXXXX,Home Office,NJ,1408 Sample Street,62888,2,Fitness,37.79042548,16.30115443,Europe,Rome,España,12973,5/1/2018 07:48,83679,627,62.36,0.1,186994,623.55,0.2233,2,1122.38,1247.1,250.63,Southern Europe,,PENDING,,627,2,,http://images.acmesports.sports/ProForm+505+CST+Treadmill,ProForm 505 CST Treadmill,623.55,0,5/4/2018 07:48,Same Day
DEBIT,3,3,134.49,332.47,Shipping on time,0,73,Shop By Sport,San Juan,Puerto Rico,XXXXXXXXX,William,14136,Smith,XXXXXXXXX,Consumer,PR,8710 Sample Street,957,73,Fan Shop,31.66023141,-97.84873866,USCA,Albuquerque,Estados Unidos,14136,5/1/2018 07:54,83680,810,37.41,0.12,186995,311.77,0.4902,1,274.36,311.77,134.49,South of  USA ,IL,COMPLETE,,810,73,,http://images.acmesports.sports/TaylorMade+AeroBurner+Driver,TaylorMade AeroBurner Driver,311.77,0,5/4/2018 07:54,Second Class
DEBIT,5,2,13.45,91.43,Late delivery,1,73,Indoor/Outdoor Games,Phoenix,EE. UU.,XXXXXXXXX,Joshua,12679,Adams,XXXXXXXXX,Consumer,GA,1633 Sample Street,71027,73,Fan Shop,48.02783983,12.20880884,Europe,Rome,Francia,12679,5/1/2018 08:24,83681,627,2.08,0.08,186996,25.97,0.1877,3,71.67,77.91,13.45,Western Europe,VA,CANCELED,,627,73,,http://images.acmesports.sports/Franklin+Sports+MLB+Pro+Batting+Gloves,Franklin Sports MLB Pro Batting Gloves,25.97,0,5/6/2018 08:24,Same Day
CASH,6,3,2.53,26.09,Late delivery,1,73,Indoor/Outdoor Games,Bronx,EE. UU.,XXXXXXXXX,Patricia,20913,Young,XXXXXXXXX,Consumer,CA,941 Sample Street,62053,73,Fan Shop,39.9228915,-72.18904714,USCA,Atlanta,Estados Unidos,20913,5/1/2018 08:26,83682,502,6.23,0.2,186997,31.17,0.1015,1,24.94,31.17,2.53,East of USA,,ON_HOLD,,502,73,,http://images.acmesports.sports/Spalding+NBA+Zi/O+Excel+Basketball,Spalding NBA Zi/O Excel Basketball,31.17,0,5/7/2018 08:26,Second Class
PAYMENT,3,3,-4.79,65.54,Shipping canceled,1,3,Accessories,New York,EE. UU.,XXXXXXXXX,William,8545,Miller,XXXXXXXXX,Home Office,PA,4070 Sample Street,25404,3,Apparel,41.55668626,-93.04491901,USCA,Dallas,Estados Unidos,8545,5/1/2018 09:09,83683,502,3.74,0.12,186998,31.17,-0.0874,2,54.86,62.34,-4.79,US Center ,,COMPLETE,,502,3,,http://images.acmesports.sports/Nike+Brasilia+Training+Backpack,Nike Brasilia Training Backpack,31.17,0,5/4/2018 09:09,Second Class
DEBIT,6,3,-1.58,78.93,Late delivery,1,44,Men's Footwear,Philadelphia,EE. UU.,XXXXXXXXX,William,2924,Brown,XXXXXXXXX,Consumer,CA,4481 Sample Street,95270,44,Footwear,16.75519986,-74.3784773,LATAM,Havana,Cuba,2924,5/1/2018 09:22,83684,403,3.64,0.05,186999,72.74,-0.0228,1,69.1,72.74,-1.58,Caribbean,,COMPLETE,,403,44,,http://images.acmesports.sports/Under+Armour+Men's+Micro+G+Assert+6,Under Armour Men's Micro G Assert 6,72.74,0,5/7/2018 09:22,Standard Class
DEBIT,3,2,204.8,593.83,Shipping on time,1,73,Shop By Sport,Phoenix,EE. UU.,XXXXXXXXX,Michael,20914,Martin,XXXXXXXXX,Consumer,FL,7544 Sample Street,23061,73,Fan Shop,3.28856052,112.22425546,Pacific Asia,Bangkok,Indonesia,20914,5/1/2018 09:38,83685,810,24.94,0.08,187000,311.77,0.357,2,573.66,623.54,204.8,Southeast Asia,NC,PENDING,,810,73,,http://images.acmesports.sports/TaylorMade+AeroBurner+Driver,TaylorMade AeroBurner Driver,311.77,0,5/4/2018 09:38,Standard Class
DEBIT,3,3,178.55,556.24,Shipping on time,0,73,Water Sports,Brooklyn,EE. UU.,XXXXXXXXX,Joseph,20915,Davis,XXXXXXXXX,Home Office,OH,6788 Sample Street,86808,73,Fan Shop,18.74838675,-69.11267148,LATAM,Santo Domingo,Cuba,20915,5/1/2018 09:46,83686,627,12.99,0.05,187001,259.81,0.3617,2,493.63,519.61,178.55,Caribbean,,PENDING_PAYMENT,,627,73,,http://images.acmesports.sports/Body+Glove+3T+Barefoot+Cinch+Wakeboard,Body Glove 3T Barefoot Cinch Wakeboard,259.81,0,5/4/2018 09:46,Standard Class
PAYMENT,5,3,-3.25,59.76,Late delivery,1,3,Women's Apparel,Bayamón,Puerto Rico,XXXXXXXXX,Joseph,3691,Wright,XXXXXXXXX,Home Office,PR,8891 Sample Street,951,3,Apparel,-14.97757653,-52.6896936,LATAM,São Paulo,Colombia,3691,5/1/2018 09:50,83687,627,9.35,0.15,187002,62.35,-0.0614,1,53.0,62.35,-3.25,South America,,PENDING_PAYMENT,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,62.35,0,5/6/2018 09:50,Standard Class
TRANSFER,4,4,54.99,124.73,Shipping on time,0,22,Camping & Hiking,Philadelphia,EE. UU.,XXXXXXXXX,Barbara,3422,Johnson,XXXXXXXXX,Consumer,GA,832 Sample Street,31764,22,Outdoors,37.66966548,16.80134519,Europe,Athens,Italia,3422,5/1/2018 10:36,83688,810,20.26,0.15,187003,135.09,0.4789,1,114.83,135.09,54.99,Southern Europe,,PENDING_PAYMENT,45829.0,810,22,,http://images.acmesports.sports/Marmot+Trestles+15+Sleeping+Bag,Marmot Trestles 15 Sleeping Bag,135.09,0,5/5/2018 10:36,First Class
TRANSFER,5,3,0.18,53.8,Late delivery,1,3,Women's Apparel,San Juan,Puerto Rico,XXXXXXXXX,Donald,20916,Moore,XXXXXXXXX,Consumer,PR,264 Sample Street,910,3,Apparel,46.72833227,7.26830731,Europe,Rome,España,20916,5/1/2018 11:05,83689,1360,6.23,0.12,187004,51.95,0.0039,1,45.72,51.95,0.18,Western Europe,,COMPLETE,,1360,3,,http://images.acmesports.sports/Nike+Men's+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,51.95,0,5/6/2018 11:05,Standard Class
PAYMENT,3,3,156.51,961.61,Shipping on time,0,73,Shop By Sport,Ponce,Puerto Rico,XXXXXXXXX,Elizabeth,20917,Nelson,XXXXXXXXX,Consumer,PR,1409 Sample Street,901,73,Fan Shop,50.57298294,12.75334515,Europe,Madrid,Italia,20917,5/1/2018 11:16,83690,810,49.88,0.16,187005,311.77,0.1992,3,785.67,935.31,156.51,Western Europe,,CLOSED,,810,73,,http://images.acmesports.sports/TaylorMade+AeroBurner+Driver,TaylorMade AeroBurner Driver,311.77,0,5/4/2018 11:16,First Class
DEBIT,1,1,51.49,364.38,Shipping on time,0,44,Men's Footwear,San Diego,EE. UU.,XXXXXXXXX,Mark,20918,Jackson,XXXXXXXXX,Corporate,NC,2831 Sample Street,64099,44,Footwear,39.88732065,-73.53324378,USCA,Philadelphia,Estados Unidos,20918,5/1/2018 12:08,83691,810,4.16,0.05,187006,83.13,0.163,4,315.88,332.52,51.49,East of USA,,PENDING_PAYMENT,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,83.13,0,5/2/2018 12:08,Standard Class
DEBIT,2,2,216.52,664.54,Shipping on time,0,73,Cleats,San Antonio,EE. UU.,XXXXXXXXX,Sarah,20919,Davis,XXXXXXXXX,Consumer,MI,5697 Sample Street,65573,73,Fan Shop,-17.00500857,-55.01449313,LATAM,Bogotá,Peru,20919,5/1/2018 12:35,83692,502,5.4,0.04,187007,135.09,0.3339,5,648.47,675.47,216.52,South America,,COMPLETE,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,135.09,0,5/3/2018 12:35,First Class
TRANSFER,3,3,97.07,315.15,Shipping on time,0,3,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Joseph,5673,Wilson,XXXXXXXXX,Corporate,PR,7559 Sample Street,958,3,Apparel,39.50168599,-97.96693974,USCA,Chicago,Estados Unidos,5673,5/1/2018 12:53,83693,502,2.29,0.04,187008,57.15,0.3539,5,274.3,285.75,97.07,US Center ,,CLOSED,,502,3,,http://images.acmesports.sports/Under+Armour+Women's+Armour+Fleece+Hoodie,Under Armour Women's Armour Fleece Hoodie,57.15,0,5/4/2018 12:53,Second Class
TRANSFER,3,3,-6.78,66.01,Shipping on time,0,44,Men's Footwear,New York,EE. UU.,XXXXXXXXX,Daniel,13052,Young,XXXXXXXXX,Home Office,NJ,2701 Sample Street,80550,44,Footwear,48.96154284,7.38059385,Europe,London,Italia,13052,5/1/2018 13:07,83694,403,3.64,0.05,187009,72.74,-0.0981,1,69.1,72.74,-6.78,Western Europe,,PENDING_PAYMENT,,403,44,,http://images.acmesports.sports/Under+Armour+Men's+Micro+G+Assert+6,Under Armour Men's Micro G Assert 6,72.74,0,5/4/2018 13:07,Standard Class
TRANSFER,2,2,2.54,30.39,Shipping on time,0,73,Indoor/Outdoor Games,Philadelphia,EE. UU.,XXXXXXXXX,Mary,16392,Williams,XXXXXXXXX,Home Office,GA,1717 Sample Street,90673,73,Fan Shop,61.31262625,16.73781643,Europe,Copenhagen,Noruega,16392,5/1/2018 14:11,83695,627,1.3,0.05,187010,25.97,0.1028,1,24.67,25.97,2.54,Northern Europe,GA,COMPLETE,,627,73,,http://images.acmesports.sports/Franklin+Sports+MLB+Pro+Batting+Gloves,Franklin Sports MLB Pro Batting Gloves,25.97,0,5/3/2018 14:11,Second Class
DEBIT,3,2,129.61,520.83,Shipping on time,1,73,Cleats,Ponce,Puerto Rico,XXXXXXXXX,Susan,3348,Brown,XXXXXXXXX,Corporate,PR,2691 Sample Street,946,73,Fan Shop,16.4792755,-85.2968062,LATAM,Tegucigalda,Costa Rica,3348,5/1/2018 14:18,83696,627,5.2,0.05,187011,103.92,0.2626,5,493.58,519.58,129.61,Central America,,PROCESSING,13270.0,627,73,,http://images.acmesports.sports/Adidas+Men's+Predator+Football+Cleat,Adidas Men's Predator Football Cleat,103.92,0,5/4/2018 14:18,Standard Class
DEBIT,3,2,-0.65,101.74,Shipping on time,1,73,Cleats,Bayamón,Puerto Rico,XXXXXXXXX,Thomas,20920,Thomas,XXXXXXXXX,Consumer,PR,3851 Sample Street,953,73,Fan Shop,-25.94473805,135.37226882,Pacific Asia,Sydney,New Zealand,20920,5/1/2018 14:44,83697,365,9.35,0.1,187012,93.52,-0.0077,1,84.17,93.52,-0.65,Oceania,,PROCESSING,,365,73,,http://images.acmesports.sports/Nike+Men's+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,93.52,0,5/4/2018 14:44,Standard Class
TRANSFER,6,3,-12.27,192.24,Late delivery,1,3,Women's Apparel,Ponce,Puerto Rico,XXXXXXXXX,Sarah,13749,Scott,XXXXXXXXX,Corporate,PR,4356 Sample Street,910,3,Apparel,-24.95883999,133.72246289,Pacific Asia,Sydney,New Zealand,13749,5/1/2018 14:56,83698,627,12.47,0.2,187013,62.35,-0.0615,4,199.5,249.38,-12.27,Oceania,,COMPLETE,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,62.35,0,5/7/2018 14:56,Standard Class
PAYMENT,2,3,54.55,274.18,Advance shipping,0,73,Water Sports,Brooklyn,EE. UU.,XXXXXXXXX,William,16026,Torres,XXXXXXXXX,Consumer,PA,4841 Sample Street,66595,73,Fan Shop,13.19723692,-88.3580079,LATAM,Tegucigalda,Honduras,16026,5/1/2018 15:03,83699,365,31.18,0.1,187014,311.77,0.1944,1,280.59,311.77,54.55,Central America,,ON_HOLD,93783.0,365,73,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,311.77,0,5/3/2018 15:03,Standard Class
